source_id,type,flux_band1,log_flux_band1,flux_band2,log_flux_band2,flux_band3,log_flux_band3,flux_band4,log_flux_band4,flux_band5,log_flux_band5,hr1,hr2,hr3,hr4,extent,log_extent,variability,ra,dec,recon_error,error_sigma,xmm_class
7852,anomaly,8.353927408730747e-12,-11.0781,5.065157540843183e-12,-11.2954,4.965058776050087e-12,-11.3041,1.7974217387441012e-11,-10.7454,7.070783275518603e-12,-11.1505,-0.2451,-0.01,0.5671,-0.4354,2.052,0.3121,23.041,71.6199,70.0016,0.6776665,10.586543,extreme_variable
56405,anomaly,1.5550189356762347e-12,-11.8083,1.8162587714786338e-12,-11.7408,2.01014562837877e-12,-11.6968,4.623250131935208e-12,-11.3351,4.2349519238575866e-13,-12.3732,0.0775,0.0507,0.3939,-0.8322,1.791,0.253,17.702,43.46642,26.16389,0.6768131,10.571968,extreme_variable
3314,anomaly,2.5344855425798937e-12,-11.5961,7.039634173654584e-12,-11.1524,1.652605515469458e-12,-11.7818,3.5568628290459796e-11,-10.4489,7.339640518773324e-13,-12.1343,0.4706,-0.6198,0.9112,-0.9596,0.469,-0.3285,13.425,225.44376,-72.1156,0.67467,10.535363,extreme_variable
8375,anomaly,1.5202772639413857e-12,-11.8181,1.8062767020281523e-12,-11.7432,1.0416584813033984e-11,-10.9823,7.027335509169763e-13,-12.1532,1.4290980975283518e-13,-12.8449,0.086,0.7044,-0.8736,-0.662,2.002,0.3014,24.98,31.20121,-11.75346,0.6737235,10.519197,extreme_variable
88651,anomaly,7.434958144630872e-14,-13.1287,1.3297273753155411e-14,-13.8762,1.3689389945937927e-13,-12.8636,1.4325833334219685e-14,-13.8439,8.506792617563918e-15,-14.0702,-0.6966,0.8229,-0.8105,-0.2549,2.072,0.3164,29.729,287.81012,-41.06699,0.67134935,10.478647,extreme_variable
99699,anomaly,2.2909757439803276e-13,-12.64,5.243456220601708e-14,-13.2804,5.552571512277637e-14,-13.2555,1.221018470914841e-14,-13.9133,3.439950477427344e-13,-12.4634,-0.6275,0.0286,-0.6395,0.9314,0.027,-1.0,23.185,7.32938,-1.44314,0.66560197,10.380483,extreme_variable
10600,agn,1.6444044075525515e-13,-12.784,9.778966688057534e-14,-13.0097,3.491897718799336e-13,-12.4569,2.414174872078131e-13,-12.6172,1.0187667285490835e-13,-12.9919,-0.2542,0.5624,-0.1825,-0.4065,2.765,0.4418,1.868,156.31724,64.3931,0.66002744,10.285271,unclassified
19135,anomaly,2.5144246757474593e-13,-12.5996,2.9248990857843887e-12,-11.5339,5.920645281139058e-13,-12.2276,1.4623206592616893e-11,-10.835,3.1373588572287716e-13,-12.5034,0.8417,-0.6633,0.9222,-0.958,1.093,0.0387,15.813,248.60047,25.20099,0.65922266,10.271524,extreme_variable
78227,anomaly,1.4053060438711898e-12,-11.8522,3.014788159327126e-13,-12.5207,7.937758333186844e-13,-12.1003,2.2064229717263064e-14,-13.6563,5.952091231685738e-13,-12.2253,-0.6467,0.4495,-0.9459,0.9285,0.549,-0.2606,11.577,2.224,52.94486,0.6591808,10.27081,extreme_variable
1654,anomaly,6.297388017884323e-12,-11.2008,2.446103508274515e-12,-11.6115,8.857746491529013e-13,-12.0527,4.897426498023258e-12,-11.31,2.3780790236071625e-12,-11.6238,-0.4405,-0.4683,0.6937,-0.3463,2.248,0.3518,17.071,244.38446,-39.61092,0.657963,10.25001,extreme_variable
52303,anomaly,3.503651031792989e-14,-13.4555,3.7367975626125313e-14,-13.4275,4.739355259804776e-15,-14.3243,2.7880517241205836e-14,-13.5547,6.685760906088412e-14,-13.1748,0.0322,-0.7749,0.7094,0.4114,0.69,-0.1611,16.44,337.7138,-3.2825,0.6578083,10.247368,compton_thick_candidate
87533,anomaly,5.748759705733001e-13,-12.2404,3.706717548211283e-12,-11.431,3.2679252049503934e-13,-12.4857,3.962756820009949e-12,-11.402,2.5125017355099814e-13,-12.5999,0.7315,-0.838,0.8476,-0.8808,2.589,0.4132,13.107,289.74909,31.88152,0.65511703,10.201401,extreme_variable
30026,anomaly,8.39423555592821e-15,-14.076,1.2477807946471632e-13,-12.9039,3.040642469063354e-14,-13.517,7.8087229600112e-15,-14.1074,8.39528134226059e-14,-13.076,0.8739,-0.6081,-0.5913,0.8298,0.782,-0.1067,20.116,138.14776,5.86384,0.65330166,10.170395,extreme_variable
83085,anomaly,1.9788271643421952e-11,-10.7036,7.816474353341414e-12,-11.107,6.829029025457655e-12,-11.1656,3.879789109312162e-11,-10.4112,1.6580413580926073e-11,-10.7804,-0.4337,-0.0674,0.7007,-0.4012,0.711,-0.1481,23.235,103.33315,8.12201,0.6519628,10.147527,extreme_variable
55619,anomaly,1.803114197118406e-11,-10.744,2.5171895089895313e-12,-11.5991,5.762990311252038e-12,-11.2394,2.8817258974530238e-11,-10.5403,2.7044723290239063e-11,-10.5679,-0.755,0.392,0.6667,-0.0317,0.12,-0.9192,13.022,185.78085,-86.61047,0.64590484,10.044058,extreme_variable
39716,anomaly,5.467666544075709e-12,-11.2622,2.4158759378109182e-12,-11.6169,3.073357784444081e-13,-12.5124,4.3572343987806216e-12,-11.3608,7.380597832401748e-13,-12.1319,-0.3871,-0.7743,0.8682,-0.7103,1.617,0.2086,25.028,24.4942,40.83937,0.63989615,9.94143,extreme_variable
38605,anomaly,1.015830337634943e-14,-13.9932,3.039075889445975e-14,-13.5173,1.1896465025337954e-13,-12.9246,3.927734714495395e-15,-14.4059,2.912454307551976e-15,-14.5357,0.499,0.593,-0.9361,-0.1484,0.7,-0.1552,28.803,250.04834,46.11937,0.6385228,9.9179735,extreme_variable
27807,xrb,1.5621998466627562e-13,-12.8063,1.2618520245266074e-13,-12.899,3.9250787867541685e-13,-12.4062,1.718065567798711e-13,-12.765,9.157414294378414e-14,-13.0382,-0.1064,0.5134,-0.3911,-0.3046,0.382,-0.4177,5.729,247.41615,-55.50057,0.6382025,9.912502,unclassified
20986,anomaly,2.117963146517647e-14,-13.6741,1.384442202650791e-13,-12.8587,5.810112646857336e-14,-13.2358,1.706920804439785e-14,-13.7678,1.7085174436184415e-13,-12.7674,0.7346,-0.4088,-0.5459,0.8183,0.174,-0.7585,27.102,316.01103,89.37889,0.63297236,9.823172,extreme_variable
24165,anomaly,5.692409646304086e-12,-11.2447,8.851985679363451e-12,-11.053,1.5176107203001924e-13,-12.8188,1.7000493201629283e-12,-11.7695,2.348705630849506e-11,-10.6292,0.2172,-0.9663,0.8361,0.865,1.376,0.1386,27.992,339.43607,80.38362,0.63266367,9.8179,compton_thick_candidate
38530,anomaly,4.205537370326542e-11,-10.3762,1.7071564707015723e-11,-10.7677,1.7901246984700387e-12,-11.7471,1.1196992823015924e-11,-10.9509,1.4731147447989145e-11,-10.8318,-0.4225,-0.8102,0.7243,0.1363,1.208,0.082,10.759,252.78639,-43.44225,0.6298278,9.769464,extreme_variable
4202,anomaly,2.59162167969232e-11,-10.5864,1.971368684872237e-12,-11.7052,9.94037312565397e-12,-11.0026,1.2536522009000538e-12,-11.9018,3.824336067083698e-13,-12.4174,-0.8586,0.669,-0.776,-0.5325,0.788,-0.1033,23.068,3.29052,60.16061,0.626777,9.717356,extreme_variable
10380,anomaly,5.095246110934243e-13,-12.2928,1.8343260491701244e-14,-13.7365,1.0676633312762948e-14,-13.9716,5.225942563610622e-15,-14.2818,2.2130984421077646e-13,-12.655,-0.9305,-0.2642,-0.3428,0.9539,2.776,0.4434,28.862,94.24681,23.84745,0.6245029,9.6785145,extreme_variable
24115,anomaly,3.403380801573507e-12,-11.4681,1.042791112759708e-12,-11.9818,3.7426631909312546e-12,-11.4268,7.474419725724622e-12,-11.1264,5.893300042506162e-13,-12.2296,-0.5309,0.5642,0.3327,-0.8538,2.009,0.303,19.192,35.35779,-39.56079,0.6230893,9.65437,extreme_variable
59922,anomaly,4.61634203596702e-15,-14.3357,2.4361180776842532e-14,-13.6133,8.06418579074454e-15,-14.0934,3.957285084048582e-15,-14.4026,1.8246863069391324e-14,-13.7388,0.6814,-0.5026,-0.3416,0.6436,0.277,-0.5571,14.681,8.93025,-37.64602,0.62303925,9.653516,extreme_variable
77581,anomaly,2.827949753537035e-13,-12.5485,3.127482230263114e-13,-12.5048,1.8083909299698917e-13,-12.7427,8.584250374909651e-13,-12.0663,1.1037679258915053e-13,-12.9571,0.0503,-0.2672,0.652,-0.7721,1.752,0.2434,16.029,29.49454,40.78704,0.62221,9.639353,extreme_variable
53271,anomaly,1.0280569779919479e-13,-12.988,2.927749230793115e-14,-13.5335,5.6642149421250174e-15,-14.2469,4.422202076558264e-14,-13.3544,1.1743718564856064e-13,-12.9302,-0.5567,-0.6758,0.7729,0.4529,2.208,0.3439,10.602,146.56378,14.63756,0.62141544,9.625781,super_soft_source
58475,anomaly,2.6766637183154327e-13,-12.5724,3.2919555296925947e-15,-14.4825,1.1981048438768029e-13,-12.9215,1.3029350411779805e-14,-13.8851,5.700551976645613e-14,-13.2441,-0.9757,0.9465,-0.8038,0.6279,2.205,0.3435,18.368,248.38555,-55.2795,0.62090987,9.617146,extreme_variable
93981,anomaly,3.671208801260924e-14,-13.4352,6.438733984437123e-14,-13.1912,1.0305962989516533e-14,-13.9869,9.830047219437225e-15,-14.0074,6.545875795124098e-14,-13.184,0.2737,-0.724,-0.0236,0.7389,1.364,0.135,11.201,86.84396,8.99359,0.6206608,9.612891,extreme_variable
8615,anomaly,1.0627054775403454e-11,-10.9736,5.321903273973746e-12,-11.2739,1.627196626194874e-12,-11.7886,6.406260947107216e-12,-11.1934,2.3768984344289406e-11,-10.624,-0.3326,-0.5317,0.5949,0.5754,0.104,-0.981,20.307,80.85753,-84.26089,0.6203953,9.608357,compton_thick_candidate
13813,anomaly,5.928823292042059e-15,-14.227,3.0188910883530535e-15,-14.5202,2.6705840439993678e-14,-13.5734,9.606946860721559e-15,-14.0174,4.106098022447859e-14,-13.3866,-0.3252,0.7969,-0.4709,0.6208,0.131,-0.8828,26.232,350.26341,-33.20855,0.61958677,9.594547,extreme_variable
19981,anomaly,6.2209984799470895e-12,-11.2061,1.3285370028303795e-11,-10.8766,1.7504649951259624e-13,-12.7568,2.4801256583804913e-12,-11.6055,2.5598200679316257e-12,-11.5918,0.3622,-0.974,0.8681,0.0158,1.505,0.1775,15.958,211.94061,-11.20075,0.6191001,9.586235,extreme_variable
58342,anomaly,1.08510083572784e-12,-11.9645,1.6379410190952528e-12,-11.7857,1.120055638955789e-12,-11.9508,4.2209504903656864e-12,-11.3746,5.474228734182453e-13,-12.2617,0.203,-0.1878,0.5806,-0.7704,2.196,0.3417,23.937,199.08208,89.87668,0.61601555,9.533551,extreme_variable
22979,anomaly,9.505734368971445e-13,-12.022,2.6196762312942877e-13,-12.5818,4.6856227524546596e-14,-13.3292,1.2093964158505135e-12,-11.9174,9.322408668724728e-14,-13.0305,-0.5679,-0.6966,0.9254,-0.8569,1.723,0.2363,10.278,171.92632,78.3457,0.61241674,9.472084,super_soft_source
86811,anomaly,6.902907304609974e-12,-11.161,1.706501229489469e-11,-10.7679,6.682978360819289e-12,-11.175,1.8024336737758038e-11,-10.7441,3.650002159078327e-12,-11.4377,0.424,-0.4372,0.459,-0.6632,0.026,-1.0,25.013,12.73556,-31.31283,0.6117233,9.46024,extreme_variable
11673,anomaly,6.464373727035531e-13,-12.1895,5.291130525524044e-13,-12.2765,1.0780492145053954e-12,-11.9674,5.970663704361324e-13,-12.224,3.6578756608070953e-13,-12.4368,-0.0998,0.3416,-0.2871,-0.2402,0.057,-1.0,29.827,112.2719,83.49812,0.6079795,9.396296,extreme_variable
15602,anomaly,5.967246879365536e-13,-12.2242,5.218692561392955e-13,-12.2824,1.3064977545986747e-12,-11.8839,1.765858609627982e-12,-11.753,1.2764971086118573e-12,-11.894,-0.0669,0.4291,0.1495,-0.1608,0.094,-1.0,28.086,207.739,64.34809,0.6076484,9.390641,extreme_variable
77143,anomaly,6.550385054785137e-13,-12.1837,2.1197251454969563e-12,-11.6737,7.09665090914128e-13,-12.1489,1.7793678579694953e-13,-12.7497,1.3029977320673408e-12,-11.8851,0.5279,-0.4984,-0.5991,0.7597,0.163,-0.788,10.811,216.10735,33.27519,0.60749316,9.38799,extreme_variable
96971,anomaly,2.702308712267725e-12,-11.5683,3.352130132149335e-12,-11.4747,1.3843227629308721e-12,-11.8588,6.090004786510656e-12,-11.2154,1.9958183380429012e-12,-11.6999,0.1073,-0.4155,0.6296,-0.5063,1.094,0.0392,11.555,116.82471,-35.22286,0.6060129,9.362707,extreme_variable
24022,anomaly,4.3323670206515923e-13,-12.3633,1.2016929438575938e-12,-11.9202,1.1964766300520938e-13,-12.9221,5.891464357067073e-13,-12.2298,2.2890703045860196e-12,-11.6403,0.47,-0.8189,0.6624,0.5906,1.961,0.2924,17.56,215.55473,-84.64508,0.6055702,9.355145,compton_thick_candidate
15642,anomaly,3.5238267562693004e-13,-12.453,7.374575031697476e-12,-11.1323,7.388474175400758e-12,-11.1314,2.843723045550205e-12,-11.5461,3.294416677781659e-13,-12.4822,0.9088,0.0009,-0.4442,-0.7924,0.698,-0.1559,28.16,303.94118,-2.58526,0.6052555,9.349771,extreme_variable
21087,anomaly,5.4183338957081436e-14,-13.2661,4.0577992898447156e-14,-13.3917,7.110788422068075e-15,-14.1481,1.2491774385735814e-14,-13.9034,5.149039095283616e-14,-13.2883,-0.1436,-0.7018,0.2745,0.6095,0.412,-0.3849,12.174,164.1653,-47.40356,0.60474825,9.341107,extreme_variable
11975,anomaly,3.0183710977070642e-12,-11.5202,7.116799488515308e-12,-11.1477,1.3164633274438643e-12,-11.8806,3.393535837635122e-13,-12.4693,3.681949600528066e-12,-11.4339,0.4044,-0.6878,-0.5901,0.8312,0.29,-0.5372,10.677,215.43876,-80.459,0.604476,9.336456,extreme_variable
46897,anomaly,6.2865476790878514e-12,-11.2016,1.3947484093523029e-12,-11.8555,7.43978960879108e-13,-12.1284,3.258803102918806e-12,-11.4869,2.1211031992469212e-13,-12.6734,-0.6368,-0.3043,0.6283,-0.8778,1.06,0.0251,18.537,316.6336,-33.54992,0.60444325,9.335897,extreme_variable
4859,anomaly,1.1964656193580338e-12,-11.9221,1.0340989346236443e-13,-12.9854,1.0715998050693298e-11,-10.97,5.016486355726954e-13,-12.2996,9.11637009335312e-12,-11.0402,-0.8409,0.9809,-0.9106,0.8957,0.925,-0.0337,17.772,346.54012,48.73741,0.6031675,9.314108,extreme_variable
53162,anomaly,2.5114934805648097e-14,-13.6001,6.735511408692346e-14,-13.1716,5.328057838554609e-13,-12.2734,1.3361879115463608e-14,-13.8741,1.2014456894590448e-14,-13.9203,0.4568,0.7755,-0.9511,-0.0531,2.434,0.3863,29.389,31.34627,76.78686,0.60216504,9.296986,extreme_variable
56093,anomaly,9.067960686224555e-14,-13.0425,8.930192338560551e-14,-13.0491,4.12458648651445e-14,-13.3846,1.396854861831212e-13,-12.8548,1.9630142267461321e-13,-12.7071,-0.0077,-0.3681,0.5441,0.1685,1.686,0.2269,10.957,268.75724,0.92127,0.6014819,9.285318,extreme_variable
86846,anomaly,4.373778504664455e-15,-14.3591,5.173408836196331e-13,-12.2862,4.904715543081191e-14,-13.3094,1.512066294163572e-14,-13.8204,4.1236729421302594e-14,-13.3847,0.9832,-0.8268,-0.5287,0.4634,0.722,-0.1414,15.338,169.05958,-84.88193,0.60120165,9.280532,extreme_variable
88473,anomaly,3.353055791008644e-14,-13.4746,4.2188885113518225e-15,-14.3748,1.9310901982370912e-14,-13.7142,3.424464539346899e-15,-14.4654,4.113571618679845e-14,-13.3858,-0.7765,0.6414,-0.6988,0.8463,1.992,0.2993,19.026,65.29229,-67.70438,0.6010372,9.277722,extreme_variable
43871,anomaly,6.863038065615995e-15,-14.1635,2.6341449615684883e-14,-13.5794,2.171166952899982e-13,-12.6633,5.736143034693444e-14,-13.2414,7.748935049042936e-14,-13.1108,0.5866,0.7836,-0.582,0.1493,0.147,-0.8328,27.239,358.51441,76.34734,0.60037714,9.266449,extreme_variable
10858,anomaly,8.168395810743451e-12,-11.0879,7.638934414034582e-12,-11.117,1.3095857765454188e-12,-11.8829,1.1741243437257197e-12,-11.9303,6.452828945322981e-12,-11.1902,-0.0335,-0.7073,-0.0545,0.6921,2.634,0.4207,10.95,277.02118,45.08472,0.5999666,9.259437,extreme_variable
38321,anomaly,6.258985415376355e-13,-12.2035,1.261804667140546e-12,-11.899,1.940398407181429e-13,-12.7121,7.345657461321518e-13,-12.134,1.4355842285852833e-12,-11.843,0.3369,-0.7334,0.5821,0.323,0.053,-1.0,19.355,197.1057,30.54188,0.59836155,9.232022,compton_thick_candidate
20815,anomaly,3.996833312235578e-12,-11.3983,4.0270324849923794e-13,-12.395,4.754945783650253e-13,-12.3229,1.5752588618245887e-12,-11.8026,5.230310504369322e-13,-12.2815,-0.8169,0.0829,0.5363,-0.5015,0.041,-1.0,12.028,152.3727,-66.34204,0.5979762,9.225441,extreme_variable
59343,anomaly,2.2259214576038742e-14,-13.6525,5.3436088910289644e-15,-14.2722,1.7852246033058507e-14,-13.7483,1.8819878646391516e-13,-12.7254,4.279915566962965e-14,-13.3686,-0.6128,0.5393,0.8267,-0.6294,2.755,0.4401,10.545,119.11695,-62.02007,0.5972629,9.213258,extreme_variable
52555,anomaly,3.6977086387927414e-13,-12.4321,1.791149175022908e-13,-12.7469,2.240775558688586e-13,-12.6496,7.843000066698622e-13,-12.1055,5.194609576563649e-12,-11.2844,-0.3474,0.1115,0.5556,0.7376,0.096,-1.0,29.389,236.60851,73.22347,0.5964275,9.198989,compton_thick_candidate
81363,anomaly,5.351077889156176e-13,-12.2716,9.900516755378982e-13,-12.0043,1.1539947834480165e-12,-11.9378,2.3006087355534492e-12,-11.6382,1.393916179662683e-13,-12.8558,0.2983,0.0765,0.3319,-0.8857,0.334,-0.476,23.713,346.55032,-16.38267,0.5914018,9.113152,extreme_variable
66507,anomaly,2.7048998218289115e-14,-13.5678,2.4050957092827825e-14,-13.6189,1.1312679324584561e-13,-12.9464,1.5493081792579993e-14,-13.8099,9.551343258489392e-15,-14.0199,-0.0587,0.6493,-0.7591,-0.2372,0.176,-0.7552,28.952,278.30442,-50.05623,0.5911901,9.109535,extreme_variable
47247,anomaly,2.4772404856450534e-13,-12.606,3.9867232283482434e-13,-12.3994,8.787604231388922e-13,-12.0561,2.2682175669825624e-12,-11.6443,1.209039584070477e-13,-12.9176,0.2335,0.3758,0.4415,-0.8988,2.552,0.4068,13.706,45.14266,49.13977,0.59061813,9.099766,extreme_variable
6752,anomaly,1.3875972393781785e-13,-12.8577,2.5742724399417042e-14,-13.5893,7.789336252276975e-15,-14.1085,2.8822551004126308e-15,-14.5403,2.0480289645657013e-14,-13.6887,-0.687,-0.5354,-0.4598,0.7533,1.428,0.1547,29.396,159.91967,79.0855,0.59010106,9.090935,super_soft_source
65919,anomaly,1.947057805788849e-12,-11.7106,7.268198216488018e-14,-13.1386,3.5073494009329966e-13,-12.455,2.872084044513937e-14,-13.5418,3.9925675457264196e-13,-12.3987,-0.928,0.6567,-0.8486,0.8658,2.118,0.3259,17.03,238.27636,71.37571,0.589249,9.076382,extreme_variable
44872,anomaly,5.631560477530212e-13,-12.2494,1.0925969295277642e-12,-11.9615,9.937036100890407e-14,-13.0027,1.4481720029868872e-13,-12.8392,3.086226746919755e-13,-12.5106,0.3198,-0.8333,0.1861,0.3613,2.865,0.4571,10.493,15.53555,4.03892,0.5886664,9.06643,extreme_variable
49453,anomaly,3.277567664979107e-12,-11.4844,4.973934935155885e-12,-11.3033,3.68462904142452e-12,-11.4336,1.8385841511035172e-11,-10.7355,2.137616811801781e-12,-11.6701,0.2056,-0.1489,0.6661,-0.7917,0.79,-0.1023,19.073,280.06026,-41.50459,0.5864352,9.028322,extreme_variable
95159,anomaly,3.0037328474154457e-12,-11.5223,7.1016429182420314e-12,-11.1486,2.0589876148362595e-12,-11.6863,1.902666312616317e-12,-11.7206,1.3826374061211811e-11,-10.8593,0.4055,-0.5505,-0.0395,0.7581,2.041,0.3098,11.191,123.369,-40.90387,0.58613926,9.023267,extreme_variable
78616,anomaly,1.0607138543620388e-12,-11.9744,3.922583932025753e-13,-12.4064,7.942110738164848e-12,-11.1001,2.354959548014355e-13,-12.628,5.474597516255175e-12,-11.2616,-0.4601,0.9059,-0.9424,0.9175,2.578,0.4112,16.103,297.75192,-88.36303,0.58572406,9.016175,extreme_variable
35867,anomaly,5.541129564086915e-13,-12.2564,2.1291059426706714e-13,-12.6718,5.50128282891308e-13,-12.2595,1.3889653142604043e-12,-11.8573,3.055193140411853e-13,-12.515,-0.4448,0.4419,0.4326,-0.6394,0.103,-0.9863,24.537,22.82374,73.42205,0.5856396,9.014733,extreme_variable
36840,anomaly,1.0411712731349736e-13,-12.9825,3.3390141214450515e-12,-11.4764,3.345433034849495e-13,-12.4755,1.9138708455832197e-13,-12.7181,2.5394539100560584e-12,-11.5953,0.9395,-0.8179,-0.2722,0.8598,0.853,-0.0691,19.65,54.74577,-76.99308,0.584967,9.003245,ultra_hard_spectrum
19770,anomaly,2.215094009349366e-12,-11.6546,4.159177464070339e-12,-11.381,6.088489539472852e-13,-12.2155,2.909724388700633e-13,-12.5361,4.775628438091048e-12,-11.321,0.305,-0.7446,-0.3533,0.8851,2.107,0.3237,13.046,186.17308,-72.84776,0.5830317,8.970191,extreme_variable
53851,anomaly,1.2184350676506886e-13,-12.9142,8.763466641421869e-15,-14.0573,5.131138956104594e-14,-13.2898,6.982641831101876e-15,-14.156,3.337711104651093e-14,-13.4766,-0.8658,0.7082,-0.7604,0.654,0.318,-0.4973,13.78,203.95612,71.02278,0.582616,8.96309,extreme_variable
33158,anomaly,8.23095521782259e-13,-12.0845,2.3906761492421094e-12,-11.6215,3.684929292497282e-13,-12.4336,1.0100251964159007e-12,-11.9957,3.3158551988527267e-13,-12.4794,0.4878,-0.7329,0.4654,-0.5057,0.086,-1.0,25.018,10.97386,28.05696,0.58241457,8.95965,extreme_variable
32359,anomaly,4.831877963482602e-12,-11.3159,2.9670835028987507e-13,-12.5277,6.580349382204942e-14,-13.1818,4.061706254138919e-13,-12.3913,4.724798560325108e-13,-12.3256,-0.8843,-0.637,0.7212,0.0755,0.123,-0.9102,19.523,308.39454,-87.92518,0.5820566,8.953535,super_soft_source
20498,agn,1.598784170918037e-15,-14.7962,7.6123461782272e-15,-14.1185,1.3035268475252558e-13,-12.8849,1.0214483848714471e-13,-12.9908,9.871011417223381e-14,-13.0056,0.6529,0.8896,-0.1213,-0.0171,0.295,-0.5305,0.067,232.8224,36.19169,0.5805875,8.928444,unclassified
29332,anomaly,3.813972737753291e-14,-13.4186,7.60278449274153e-14,-13.119,1.1529413740880707e-12,-11.9382,1.5699256699639097e-13,-12.8041,1.0683820936383472e-13,-12.9713,0.3319,0.8763,-0.7603,-0.1901,0.209,-0.6799,27.48,347.70918,-82.23867,0.57883847,8.89857,extreme_variable
87547,anomaly,4.058667282692353e-12,-11.3916,2.5833538526932327e-12,-11.5878,9.787521605988916e-13,-12.0093,6.485471339873199e-12,-11.1881,4.822880421132855e-11,-10.3167,-0.2221,-0.4505,0.7377,0.7629,1.759,0.2453,26.21,214.1975,-5.63631,0.57515717,8.835694,compton_thick_candidate
8396,anomaly,3.8735493851570164e-13,-12.4119,8.140000501418453e-13,-12.0894,2.1072512036170777e-12,-11.6763,1.8094188147121312e-13,-12.7425,1.2333584262839033e-13,-12.9089,0.3551,0.4427,-0.8418,-0.1893,0.13,-0.8849,26.573,327.8852,-23.53807,0.5747057,8.827984,extreme_variable
55914,anomaly,1.0130835504020772e-13,-12.9944,3.542538361055374e-13,-12.4507,6.333834200679748e-14,-13.1983,2.236431341514769e-12,-11.6504,4.1957930173359655e-13,-12.3772,0.5552,-0.6966,0.9449,-0.6841,1.948,0.2896,12.406,10.56588,-45.99703,0.5729764,8.798447,extreme_variable
17335,anomaly,2.1153535738657723e-15,-14.6746,1.934642839280611e-14,-13.7134,3.7953029483582505e-15,-14.4208,7.912668766820473e-15,-14.1017,3.382641228840286e-14,-13.4707,0.8029,-0.672,0.3517,0.6209,0.747,-0.1268,17.014,248.09327,44.79641,0.5723363,8.787515,ultra_hard_spectrum
46030,anomaly,3.2286041660596414e-14,-13.491,2.5844857223509273e-14,-13.5876,1.3745470548222382e-14,-13.8618,6.144059243741644e-14,-13.2115,1.2017556856175066e-14,-13.9202,-0.1108,-0.3056,0.6344,-0.6728,0.587,-0.231,10.11,124.23347,-59.09796,0.57116735,8.767549,extreme_variable
