recon_error,ir_error_frac,label,predicted
0.0062955124,0.042133216,normal,normal
0.0032629233,0.5276966,normal,normal
0.0010036475,0.29117066,normal,normal
0.0047316607,0.41551498,normal,normal
0.009442621,0.6473065,normal,normal
0.003686586,0.08094222,normal,normal
0.0046307337,0.56436133,normal,normal
0.009482691,0.5623704,normal,normal
0.0036506313,0.5687017,normal,normal
0.014761935,0.5533884,normal,normal
0.010391389,0.34903294,normal,normal
0.015370122,0.5684846,normal,normal
0.0010569582,0.43336123,normal,normal
0.003334516,0.6945789,normal,normal
0.0021561058,0.4601533,normal,normal
0.020500032,0.5336863,normal,normal
0.010945364,0.08458247,normal,normal
0.0022104767,0.07601612,normal,normal
0.004988677,0.41000587,normal,normal
0.0027502095,0.2156258,normal,normal
0.0022613755,0.035626594,normal,normal
0.0027226966,0.32824454,normal,normal
0.022993935,0.35870597,normal,normal
0.0029080366,0.49194458,normal,normal
0.013321315,0.5329543,normal,normal
0.0014256157,0.15778221,normal,normal
0.012467256,0.26556435,normal,normal
0.007629851,0.5148878,normal,normal
0.00557452,0.3972398,normal,normal
0.004189701,0.5579393,normal,normal
0.05650974,0.5767153,normal,normal
0.020998942,0.60702306,normal,normal
0.050275095,0.5496601,normal,normal
0.011576672,0.42662758,normal,normal
0.0075557698,0.1998834,normal,normal
0.0024642786,0.43890285,normal,normal
0.0012265414,0.5526805,normal,normal
0.025545832,0.5782966,normal,normal
0.005463278,0.5067018,normal,normal
0.004993378,0.1879243,normal,normal
0.0023497774,0.42449832,normal,normal
0.0010733292,0.1968389,normal,normal
0.0132883135,0.6337199,normal,normal
0.0040622884,0.32187578,normal,normal
0.005553598,0.48556736,normal,normal
0.028636046,0.616152,normal,normal
0.03451971,0.5831933,normal,normal
0.015781673,0.5652023,normal,normal
0.0070696753,0.4954004,normal,normal
0.018646661,0.5129325,normal,normal
0.0051519447,0.14642073,normal,normal
0.0045359414,0.05916752,normal,normal
0.023599707,0.41506052,normal,normal
0.0033751526,0.4374899,normal,normal
0.0019859457,0.27976307,normal,normal
0.0058539836,0.60109943,normal,normal
0.0012541187,0.24451075,normal,normal
0.027657446,0.4894194,normal,normal
0.00341707,0.47993138,normal,normal
0.023821522,0.46765587,normal,normal
0.016158074,0.5838188,normal,normal
0.008366497,0.4906306,normal,normal
0.009605183,0.5649294,normal,normal
0.016295513,0.59653527,normal,normal
0.017655155,0.65082985,normal,normal
0.05572694,0.5517362,normal,normal
0.017342998,0.33698758,normal,normal
0.03632384,0.6153692,normal,normal
0.002253913,0.508471,normal,normal
0.079208806,0.61939317,normal,normal
0.0015464651,0.6455036,normal,normal
0.06331257,0.47147614,normal,normal
0.007845252,0.06401029,normal,normal
0.009956907,0.6149601,normal,normal
0.008602364,0.5921605,normal,normal
0.028477646,0.58279675,normal,normal
0.036181904,0.62234473,normal,normal
0.01659864,0.4684,normal,normal
0.00012894833,0.17674749,normal,normal
0.014351575,0.53239006,normal,normal
0.014434834,0.7404812,normal,normal
0.0044331476,0.42557928,normal,normal
0.0018993038,0.10228275,normal,normal
0.010959833,0.5287262,normal,normal
0.0046109464,0.37658635,normal,normal
0.01102548,0.2633387,normal,normal
0.00053788204,0.17060862,normal,normal
0.009266734,0.4491669,normal,normal
3.8519363,0.6472305,debris_disk,debris_disk
0.01970771,0.5967959,normal,normal
0.026785484,0.5972566,normal,normal
0.023659369,0.58738303,normal,normal
0.027059913,0.56914014,normal,normal
0.007954665,0.46571445,normal,normal
0.044127084,0.573918,normal,normal
0.01254882,0.1961045,normal,normal
0.020597693,0.6968389,normal,normal
0.022234183,0.5652979,normal,normal
0.010236025,0.5141923,normal,normal
0.0017247369,0.42277125,normal,normal
0.051719103,0.5549996,normal,normal
0.0011980629,0.07827736,normal,normal
0.0006878445,0.31067258,normal,normal
0.028514594,0.5289704,normal,normal
0.0049348045,0.6646334,normal,normal
0.004849829,0.529822,normal,normal
0.041634552,0.5992268,normal,normal
0.008438792,0.47725132,normal,normal
0.011689937,0.5477778,normal,normal
0.018800866,0.40785602,normal,normal
0.016033866,0.5412854,normal,normal
0.012767455,0.5317451,normal,normal
0.00506041,0.8333038,normal,normal
0.017535679,0.484464,normal,normal
0.008888415,0.6597499,normal,normal
0.003733156,0.4042954,normal,normal
0.006074113,0.027004112,normal,normal
0.0052837622,0.56002045,normal,normal
0.005315761,0.26353717,normal,normal
0.0014015156,0.6112101,normal,normal
0.011480055,0.5602047,normal,normal
0.022849722,0.552001,normal,normal
0.009427588,0.335368,normal,normal
0.008487822,0.1588433,normal,normal
0.00448059,0.102822796,normal,normal
0.0006641218,0.09185358,normal,normal
0.0010762828,0.07683908,normal,normal
0.0055593173,0.50460374,normal,normal
0.028799495,0.4685322,normal,normal
0.048480973,0.5839853,normal,normal
0.043932293,0.58457005,normal,normal
0.011045371,0.30101442,normal,normal
0.0025991662,0.36051694,normal,normal
0.0008062417,0.097782835,normal,normal
0.010986278,0.65369487,normal,normal
0.0035506252,0.11927185,normal,normal
0.00110651,0.7271052,normal,normal
0.012610913,0.42296317,normal,normal
0.006424477,0.56199825,normal,normal
0.02247089,0.65700805,normal,normal
0.0055829515,0.62509644,normal,normal
0.012580786,0.46644825,normal,normal
0.002470595,0.7025693,normal,normal
0.00035456495,0.3786437,normal,normal
0.013460847,0.7706359,normal,normal
0.0061977427,0.5512666,normal,normal
0.0024496464,0.28424802,normal,normal
0.014636533,0.48736665,normal,normal
0.0048644203,0.5461275,normal,normal
0.0067316885,0.63565946,normal,normal
0.004276274,0.5710674,normal,normal
0.008726883,0.06512703,normal,normal
0.008210037,0.4730954,normal,normal
0.020470556,0.6069536,normal,normal
0.01355599,0.60850203,normal,normal
0.004712643,0.20836507,normal,normal
0.0008543518,0.48864636,normal,normal
0.0014267267,0.36903462,normal,normal
0.016844777,0.41997018,normal,normal
0.0032273878,0.33558097,normal,normal
0.000976207,0.45308962,normal,normal
0.026064685,0.5983285,normal,normal
0.013354672,0.653318,normal,normal
0.017516436,0.56115955,normal,normal
0.0071854936,0.14936978,normal,normal
0.0027801858,0.39982468,normal,normal
0.0016449158,0.23104689,normal,normal
0.026411194,0.59912133,normal,normal
0.00242072,0.3090802,normal,normal
0.0060786824,0.59894896,normal,normal
0.0046647186,0.052742183,normal,normal
0.005003943,0.5707925,normal,normal
0.013727156,0.4043907,normal,normal
0.0035920492,0.07768465,normal,normal
0.0009877012,0.06339876,normal,normal
0.002490859,0.6197673,normal,normal
0.009899652,0.47970867,normal,normal
0.00028922723,0.6236896,normal,normal
0.0018031123,0.09833848,normal,normal
0.009206542,0.59825593,normal,normal
0.007901235,0.5548651,normal,normal
0.006877711,0.6907233,normal,normal
0.014474154,0.5148039,normal,normal
0.008920439,0.4520595,normal,normal
0.021443455,0.44430244,normal,normal
0.0055220057,0.05133996,normal,normal
0.025823997,0.5062834,normal,normal
0.004526344,0.5429217,normal,normal
0.0124093825,0.34931093,normal,normal
0.025300672,0.5153736,normal,normal
0.0024893838,0.064730935,normal,normal
0.0028563302,0.6341582,normal,normal
0.0014254468,0.58708555,normal,normal
0.0007787254,0.6295758,normal,normal
0.06467564,0.60525644,normal,normal
0.0016631306,0.8472489,normal,normal
0.015828263,0.39894134,normal,normal
0.022583118,0.5887042,normal,normal
0.010225883,0.5481029,normal,normal
0.0045373053,0.5269453,normal,normal
0.0057009654,0.3663416,normal,normal
0.021754574,0.61578727,normal,normal
0.0031697904,0.47223544,normal,normal
0.00472176,0.45694485,normal,normal
0.0007749803,0.2819264,normal,normal
0.012983789,0.58521295,normal,normal
0.038785163,0.5223285,normal,normal
0.017773814,0.48836136,normal,normal
0.022184912,0.5423431,normal,normal
0.009961309,0.4464637,normal,normal
0.0009486116,0.4856199,normal,normal
0.008972735,0.27611077,normal,normal
0.0028644865,0.07857755,normal,normal
0.002014094,0.41200024,normal,normal
0.0075122295,0.15099582,normal,normal
0.0010433891,0.11757958,normal,normal
0.005307437,0.21331751,normal,normal
0.004958451,0.40047196,normal,normal
0.019525167,0.5666838,normal,normal
0.0032042542,0.6035933,normal,normal
0.0011098408,0.15315989,normal,normal
0.011471563,0.51427335,normal,normal
0.0022534428,0.3859314,normal,normal
0.0046059,0.06838389,normal,normal
0.0066334005,0.62656623,normal,normal
0.0023733715,0.3938512,normal,normal
0.0016532234,0.5255458,normal,normal
0.0139048975,0.49894282,normal,normal
0.007938848,0.38318798,normal,normal
0.006438694,0.44201124,normal,normal
0.00041900578,0.72569627,normal,normal
0.026129622,0.6152156,normal,normal
0.019529555,0.5487509,normal,normal
0.0010466295,0.39171538,normal,normal
0.0013321582,0.11711082,normal,normal
0.0052246377,0.1124981,normal,normal
0.0089404415,0.042305537,normal,normal
0.006631016,0.5775927,normal,normal
0.012128125,0.5271645,normal,normal
0.00033671054,0.35009295,normal,normal
0.01558228,0.3280151,normal,normal
0.0005539911,0.4787158,normal,normal
0.0073174494,0.46146205,normal,normal
0.018643863,0.5487518,normal,normal
0.013126348,0.52996874,normal,normal
0.005877835,0.55493635,normal,normal
0.0019479884,0.30587476,normal,normal
0.015372613,0.4425881,normal,normal
0.0023843865,0.041340005,normal,normal
0.008101634,0.41181594,normal,normal
0.01752647,0.56323296,normal,normal
0.0018260244,0.14176096,normal,normal
0.047791634,0.5854101,normal,normal
0.013748119,0.5125659,normal,normal
0.009688721,0.5599886,normal,normal
0.0026500968,0.07983925,normal,normal
0.011331534,0.5740594,normal,normal
0.0015626934,0.16411936,normal,normal
0.00975942,0.53928167,normal,normal
0.01309825,0.19871734,normal,normal
0.026025195,0.5586185,normal,normal
0.024529222,0.53818876,normal,normal
0.0061640698,0.47239968,normal,normal
0.025474379,0.5012571,normal,normal
0.0032099274,0.4522732,normal,normal
0.0023309363,0.41855535,normal,normal
1.0056826,0.29607955,yso,yso
0.0037202558,0.08125947,normal,normal
0.0038343903,0.79137695,normal,normal
0.043626957,0.5867605,normal,normal
0.0005055139,0.36627638,normal,normal
0.012791198,0.62984914,normal,normal
0.01684301,0.41205603,normal,normal
0.007038639,0.5244196,normal,normal
0.002945816,0.44122297,normal,normal
0.008375034,0.2927035,normal,normal
0.0006953273,0.10998609,normal,normal
0.022345414,0.5438145,normal,normal
0.007278475,0.5282708,normal,normal
0.010127754,0.3807276,normal,normal
0.01224943,0.49496293,normal,normal
0.024520965,0.57329065,normal,normal
0.005324585,0.4738565,normal,normal
0.019418327,0.47677717,normal,normal
0.00056893524,0.35162342,normal,normal
0.013532922,0.54540896,normal,normal
0.0046066637,0.36208433,normal,normal
0.009187861,0.55280066,normal,normal
0.07391817,0.61074966,normal,normal
0.0006173918,0.28555927,normal,normal
0.001178935,0.5253441,normal,normal
0.005315576,0.4952173,normal,normal
0.0039127176,0.5565621,normal,normal
0.013226892,0.55051625,normal,normal
0.0042085247,0.6293241,normal,normal
0.010938869,0.52135,normal,normal
0.0066102888,0.50453925,normal,normal
0.024170944,0.6167919,normal,normal
0.019427152,0.56519765,normal,normal
0.0035653817,0.54979414,normal,normal
0.015036607,0.48564982,normal,normal
0.011035819,0.05059123,normal,normal
0.0023894187,0.09666174,normal,normal
0.008751661,0.54314196,normal,normal
0.004134706,0.31179005,normal,normal
0.006594028,0.4421243,normal,normal
0.004425225,0.30403584,normal,normal
0.05571557,0.6819117,normal,normal
0.010773704,0.58217573,normal,normal
0.009210069,0.59928083,normal,normal
0.04560698,0.63073325,normal,normal
2.6352973,0.6455579,debris_disk,debris_disk
0.029392827,0.71399534,normal,normal
0.00013022682,0.37305418,normal,normal
0.0011348916,0.7056774,normal,normal
0.005574397,0.5312197,normal,normal
0.0065801432,0.60938394,normal,normal
0.023519337,0.6987239,normal,normal
0.0031248617,0.30051994,normal,normal
0.0108991815,0.51862884,normal,normal
0.0037855702,0.5515792,normal,normal
0.01250886,0.6027795,normal,normal
0.06358887,0.5837585,normal,normal
0.04432454,0.6444293,normal,normal
0.00079259835,0.59137493,normal,normal
0.0064858566,0.113865346,normal,normal
0.0112446,0.22982761,normal,normal
0.0024190126,0.076735444,normal,normal
0.006151917,0.08269483,normal,normal
0.0060099047,0.16252202,normal,normal
0.01842887,0.58466023,normal,normal
0.0019809855,0.20161389,normal,normal
0.024768027,0.5776591,normal,normal
0.00076825084,0.205924,normal,normal
0.02561919,0.4554965,normal,normal
0.023787288,0.4736089,normal,normal
0.017146243,0.65653527,normal,normal
0.006103706,0.33702433,normal,normal
0.0017500364,0.65818125,normal,normal
0.0030803336,0.3594226,normal,normal
0.010551082,0.66835326,normal,normal
0.005426626,0.4370104,normal,normal
0.0069502303,0.46832532,normal,normal
0.009753273,0.30934396,normal,normal
0.015479086,0.33809885,normal,normal
0.015274715,0.46845236,normal,normal
0.033185396,0.49025226,normal,normal
0.0057952413,0.37006354,normal,normal
0.010879144,0.22267318,normal,normal
0.013284742,0.042004213,normal,normal
0.00405723,0.496752,normal,normal
0.0046876073,0.25573966,normal,normal
0.0010701825,0.18637417,normal,normal
0.011857493,0.106958166,normal,normal
0.0035175148,0.1810483,normal,normal
0.017286947,0.037018463,normal,normal
0.004751547,0.4546168,normal,normal
0.036110673,0.5832411,normal,normal
0.01941495,0.20757505,normal,normal
0.012411586,0.035921156,normal,normal
0.043439664,0.52965707,normal,normal
0.015287999,0.6324718,normal,normal
0.0070072543,0.49180782,normal,normal
22.828178,0.70671356,agb,agb
0.003146569,0.11855213,normal,normal
0.00094900734,0.3588628,normal,normal
0.003232948,0.32002434,normal,normal
0.013050436,0.35981375,normal,normal
0.023060184,0.52837956,normal,normal
0.0015785677,0.38564563,normal,normal
0.012954895,0.41886842,normal,normal
0.02586625,0.5772573,normal,normal
0.0020272748,0.1165162,normal,normal
0.023037057,0.5166518,normal,normal
0.00050377374,0.5680022,normal,normal
0.0042021093,0.44530678,normal,normal
1.7450311,0.68834084,debris_disk,debris_disk
0.016291335,0.42226183,normal,normal
0.028295813,0.53867275,normal,normal
0.017309071,0.40726402,normal,normal
0.044306755,0.4624372,normal,normal
0.013057073,0.22717914,normal,normal
0.08638033,0.5671995,normal,normal
0.007412106,0.563563,normal,normal
0.0022101474,0.27064496,normal,normal
15.555871,0.55583286,agb,agb
0.016251007,0.5769368,normal,normal
0.0018402225,0.3556596,normal,normal
0.011069933,0.0420737,normal,normal
0.025307057,0.35258356,normal,normal
0.0046720086,0.6563443,normal,normal
0.01862938,0.057661686,normal,normal
0.003982265,0.6746768,normal,normal
0.002914162,0.038037322,normal,normal
0.014838048,0.14011821,normal,normal
0.004407952,0.06942799,normal,normal
0.04956235,0.36223975,normal,normal
0.009829984,0.32428834,normal,normal
0.016632752,0.6063342,normal,normal
0.005885909,0.3190481,normal,normal
0.011059161,0.124469616,normal,normal
0.0066702534,0.3787936,normal,normal
0.031233726,0.4975809,normal,normal
0.0051931515,0.22131321,normal,normal
0.0149252135,0.062210646,normal,normal
0.0045483992,0.4616206,normal,normal
0.011759739,0.21846655,normal,normal
0.00369117,0.5344749,normal,normal
0.00085595425,0.23319535,normal,normal
0.016089253,0.5687687,normal,normal
0.0017138837,0.3792398,normal,normal
0.0030620487,0.40857387,normal,normal
0.0022600547,0.07500392,normal,normal
0.006858266,0.3128256,normal,normal
0.020278152,0.50145346,normal,normal
0.03107525,0.2918148,normal,normal
0.021034125,0.4249915,normal,normal
0.029563019,0.54507965,normal,normal
0.017566267,0.47689041,normal,normal
0.031047435,0.19381665,normal,normal
0.0062557086,0.5615726,normal,normal
0.0076473327,0.08411355,normal,normal
0.0072197216,0.041972075,normal,normal
0.0026518095,0.524971,normal,normal
0.018638942,0.14508206,normal,normal
0.0079095755,0.24240287,normal,normal
0.01362586,0.3941313,normal,normal
0.0006940535,0.6487467,normal,normal
0.015823511,0.06614426,normal,normal
0.011611163,0.21919583,normal,normal
0.012113532,0.26234964,normal,normal
0.0028309373,0.057729166,normal,normal
0.044462368,0.05714917,normal,normal
0.00036877336,0.4818861,normal,normal
0.0037132932,0.15438783,normal,normal
0.015458826,0.5471283,normal,normal
0.022066053,0.5027274,normal,normal
0.028401015,0.53791755,normal,normal
0.01680714,0.09405415,normal,normal
0.031041771,0.58664817,normal,normal
0.046608094,0.34276077,normal,normal
0.0023470344,0.16814995,normal,normal
0.0016827867,0.4345538,normal,normal
0.0073493673,0.25293577,normal,normal
0.0086909365,0.27104554,normal,normal
0.00322127,0.4737856,normal,normal
0.05882063,0.5527684,normal,normal
0.03407731,0.3900438,normal,normal
0.07481572,0.48100147,normal,normal
0.00024395848,0.5883266,normal,normal
0.021117736,0.5352916,normal,normal
0.027218688,0.09566036,normal,normal
0.002737643,0.5530691,normal,normal
0.008544435,0.46304858,normal,normal
0.0043856357,0.09032432,normal,normal
0.017324427,0.22140361,normal,normal
0.013811744,0.3200756,normal,normal
0.029378207,0.5381349,normal,normal
0.026381107,0.58327574,normal,normal
0.008417722,0.53430134,normal,normal
0.019485079,0.50029135,normal,normal
