ra,dec,peak_flux,integrated_flux,flux_ratio,major_axis,minor_axis,axial_ratio,position_angle,spectral_index,type,log_peak_flux,log_integrated_flux,log_flux_ratio,recon_error,error_sigma,radio_class
187.88101,38.09313,0.2284,15.7809,85.3414,162.989,56.705,0.3479,11.99,-1.713,anomaly,-0.6413039004261896,1.1981317678143264,1.9311597630520898,0.31681442,4.4497433,ultra_steep_spectrum
228.67217,-38.9236,1.3051,3.1625,2.7489,39.557,10.846,0.2742,125.28,-0.54,agn_jet,0.11564378966994096,0.5000305341838743,0.43915894128467503,0.31672883,4.4483757,unclassified
171.902,65.86876,0.258,13.9703,53.0657,331.308,253.993,0.7666,101.99,-1.575,anomaly,-0.5883802940367698,1.145205732309289,1.7248138974667313,0.3166322,4.446832,ultra_steep_spectrum
312.13612,68.64157,70.2118,1242.2231,16.2284,13.481,0.76,0.0564,62.16,0.056,anomaly,1.8464101070618342,3.0941996009916872,1.2102757037187462,0.31635392,4.4423866,jet_candidate
112.73534,4.1521,10.5816,98.5911,8.7367,55.219,25.33,0.4587,7.05,-1.607,double_lobe,1.0245513405379285,1.993837712148676,0.9413474232038683,0.31583437,4.4340863,ultra_steep_spectrum
326.28142,-29.9128,0.0956,5.0085,46.6478,297.671,155.248,0.5215,4.37,-1.71,anomaly,-1.0195421077239,0.699707678110052,1.6688311664021283,0.31579405,4.4334426,ultra_steep_spectrum
359.23277,31.31844,1.1336,3.8377,3.3361,34.276,16.088,0.4694,150.22,-0.855,double_lobe,0.054459837239403966,0.5840710221355453,0.5232390601903061,0.31573433,4.4324884,unclassified
158.87082,14.58782,1.8358,11.6466,7.0414,29.583,6.353,0.2148,157.96,-0.618,agn_jet,0.26382536552121444,1.066199159975762,0.8476590159357077,0.31546736,4.428223,double_lobe_candidate
84.91514,45.42154,11.0205,71.0113,7.2747,55.051,9.53,0.1731,173.89,-0.631,agn_jet,1.0422012989000577,1.8513274633269392,0.8618150882378759,0.31532568,4.42596,double_lobe_candidate
177.10622,29.63346,11.8042,78.2494,6.2236,73.239,7.104,0.097,18.24,0.078,anomaly,1.0720365591946235,1.8934810161521836,0.7940416721282919,0.31505784,4.421681,jet_candidate
273.51497,-31.33143,11.366,146.5963,14.6015,116.46,23.577,0.2024,14.35,-0.956,double_lobe,1.0556076517087116,2.166123009119152,1.1643974727885928,0.31495714,4.4200726,double_lobe_candidate
357.32219,25.81809,0.7147,57.2883,84.9246,235.503,180.072,0.7646,9.29,-1.061,anomaly,-0.14587621789883293,1.7580659349817915,1.9290335099936184,0.31494653,4.419903,giant_diffuse
302.14892,-10.4103,0.3286,28.7812,85.0105,116.922,38.243,0.3271,162.2,-1.573,anomaly,-0.48333244090095706,1.4591088974016175,1.9294725705428861,0.31492049,4.419487,ultra_steep_spectrum
335.42492,25.95766,0.1102,5.752,57.334,495.883,196.805,0.3969,107.2,-1.565,anomaly,-0.9578184054842337,0.7598188773748262,1.7584122420943626,0.31465948,4.415317,ultra_steep_spectrum
179.76757,-31.17157,249.8941,3875.9786,14.7396,84.079,40.676,0.4838,19.17,-1.603,double_lobe,2.3977560025542557,3.5883813705645973,1.1684856978954956,0.3146076,4.4144883,ultra_steep_spectrum
295.33622,49.07477,0.2114,22.0081,97.0119,292.41,179.135,0.6126,112.73,-1.682,anomaly,-0.6748950170285926,1.3425825507253895,1.9868250104244716,0.31456733,4.413845,ultra_steep_spectrum
200.08023,19.197,0.1032,4.9213,46.6196,462.014,147.531,0.3193,19.73,-1.622,anomaly,-0.9863203027088074,0.6920798402166318,1.6685685429181911,0.31452298,4.4131365,ultra_steep_spectrum
43.84841,75.54759,35.5632,411.9354,13.6612,24.866,13.17,0.5296,157.64,-1.037,double_lobe,1.5510008321579976,2.6148291150058247,1.1354888494544855,0.31419018,4.4078197,unclassified
290.78933,57.16897,6.6305,92.8368,12.6326,83.642,23.167,0.277,147.34,-0.544,double_lobe,0.8215462793932056,1.9677201623063554,1.101492744810628,0.31379956,4.4015794,double_lobe_candidate
311.75437,70.60363,2.869,9.4512,3.3025,116.712,42.417,0.3634,23.96,-0.777,double_lobe,0.45773054824599846,0.9754869535137054,0.5188428262865649,0.31361848,4.398687,unclassified
255.97754,-32.99791,1.8668,15.5065,6.1158,29.567,6.693,0.2264,167.68,-0.647,agn_jet,0.2710977922131183,1.1905137834861912,0.7864532745956451,0.31267393,4.383597,double_lobe_candidate
301.59743,-4.94739,268.9938,1795.7095,7.1145,109.91,27.704,0.2521,24.97,-0.649,double_lobe,2.429742270125759,3.2542360802425416,0.8521443837075527,0.31243145,4.3797235,double_lobe_candidate
13.77835,57.81318,5.8506,29.3564,4.6452,50.758,7.874,0.1551,160.91,-0.54,agn_jet,0.767200406821864,1.4677027966120455,0.6670044173665799,0.31233245,4.378142,unclassified
153.16444,5.77578,22.107,488.1937,23.1178,69.038,12.935,0.1874,176.38,-0.6,anomaly,1.3445298112424537,2.6885921706713174,1.3639465021826942,0.31195375,4.3720922,giant_diffuse
304.93629,-35.99002,0.4426,10.7078,21.316,309.502,165.252,0.5339,24.5,-1.626,anomaly,-0.35398859040876085,1.0297002508500137,1.328705711568874,0.3119123,4.37143,ultra_steep_spectrum
348.35859,31.46656,0.1117,5.0215,48.9789,373.013,177.608,0.4761,100.01,-1.777,anomaly,-0.9519468268843909,0.7008334670285428,1.6900090272302108,0.3117161,4.3682957,ultra_steep_spectrum
277.44854,31.17978,4.1786,62.6402,13.3714,37.671,22.1,0.5867,142.89,-0.868,double_lobe,0.6210307999287092,1.79685313568395,1.1261768807431947,0.31169313,4.3679285,unclassified
138.5381,-19.58179,1.1618,2.479,2.1758,58.064,12.173,0.2097,135.62,-0.462,agn_jet,0.0651313721402099,0.39427652676782143,0.33761897241938565,0.3114171,4.3635187,unclassified
121.87027,11.69338,7.267,81.69,12.3614,53.516,32.015,0.5982,146.35,-1.449,double_lobe,0.8613551601932601,1.912168896059627,1.0920676598986638,0.31130838,4.361782,ultra_steep_spectrum
92.76805,50.74057,1.088,15.5402,14.7337,39.091,21.331,0.5457,167.33,-1.345,double_lobe,0.03662889536216113,1.1914566038044996,1.1683118227286526,0.31113988,4.3590903,ultra_steep_spectrum
85.03689,24.14044,0.1505,13.1396,87.9825,379.927,169.9,0.4472,128.86,-1.219,anomaly,-0.8224635000701378,1.1185821444903585,1.9443962981816392,0.31108317,4.3581843,giant_diffuse
303.9038,52.07285,10.6227,69.035,6.3475,78.154,9.666,0.1237,139.52,1.054,anomaly,1.026234916563501,1.8390693291868132,0.8026027095457599,0.31088224,4.3549743,inverted_spectrum
195.72814,-34.35031,2.4146,8.1555,3.5727,118.254,33.274,0.2814,18.83,-0.841,double_lobe,0.38284519629626107,0.911450592057392,0.5529965499794954,0.3106767,4.3516903,unclassified
197.62675,54.54813,1.2471,10.7994,9.5269,40.85,10.634,0.2603,168.74,-0.64,agn_jet,0.09590127922587724,1.0333996273455006,0.9789516066287262,0.3103029,4.3457193,double_lobe_candidate
6.86026,37.84852,1.3816,12.3797,8.0809,18.613,6.145,0.3302,144.01,-0.805,agn_jet,0.14038232455940233,1.0927101204576686,0.9074597324660287,0.31006354,4.341895,unclassified
122.029,33.8444,33.4356,334.8075,9.982,115.057,44.502,0.3868,155.45,-0.628,double_lobe,1.524209120996398,2.5247951780312934,0.9992175655301035,0.30986685,4.3387527,unclassified
305.37886,0.54706,196.5433,1054.5564,4.9345,50.392,27.421,0.5441,35.74,-1.632,double_lobe,2.293458243665525,3.023069811722509,0.6932431533091892,0.30948144,4.332596,ultra_steep_spectrum
154.75178,-7.46128,3.6018,46.0575,14.9911,37.398,10.652,0.2848,10.1,-1.606,double_lobe,0.5565195937395174,1.6633003607738681,1.1758335011873535,0.30928272,4.329421,ultra_steep_spectrum
330.49427,25.18171,0.7279,16.5273,22.4955,311.025,190.279,0.6118,52.72,-1.428,anomaly,-0.13792828062000578,1.2182019103846933,1.3520956505279338,0.30911505,4.3267426,ultra_steep_spectrum
141.00686,69.02102,2.7786,12.2106,3.7126,33.319,18.636,0.5593,166.81,-1.199,double_lobe,0.44382603137753696,1.0867370046727265,0.5696781603355833,0.30862695,4.318945,unclassified
141.81689,-37.7825,118.0872,1568.2487,12.3798,117.559,29.703,0.2527,159.15,-0.562,double_lobe,2.072202825042488,3.1954149362010438,1.0927136285614825,0.30834717,4.3144755,double_lobe_candidate
192.31915,30.09826,4.6724,28.7336,6.4417,11.106,1.525,0.1374,64.16,0.514,anomaly,0.669540015259445,1.4583900416615851,0.8090004951843262,0.30794513,4.3080525,inverted_spectrum
346.94681,-36.72577,3.8948,24.2667,6.2146,37.115,13.453,0.3625,15.9,-1.513,double_lobe,0.5904851613342657,1.3850107211513192,0.7934131807036047,0.30758235,4.302257,ultra_steep_spectrum
161.23357,-25.49393,14.4624,82.038,5.2724,34.411,17.913,0.5206,178.97,-1.133,double_lobe,1.1602403690489445,1.9140150641835134,0.7220083513588841,0.307409,4.2994876,unclassified
141.22861,-23.05546,4.6843,39.1544,9.8056,33.808,7.546,0.2232,165.36,-0.647,agn_jet,0.6706447011254337,1.5927805732482996,0.9914741730896466,0.30716747,4.295629,double_lobe_candidate
102.80024,-35.00193,2.9297,9.7833,3.3408,36.676,19.941,0.5437,154.34,-1.061,double_lobe,0.4668231510656869,0.9904853711528234,0.5238504769861494,0.3071632,4.2955613,unclassified
75.29188,12.39417,1.9469,10.2559,5.3066,41.431,20.645,0.4983,19.43,-1.57,double_lobe,0.2893436451186347,1.0109737776135177,0.7248163526868885,0.30664185,4.2872324,ultra_steep_spectrum
295.60392,57.49209,0.1258,6.7802,59.2628,113.953,53.02,0.4653,22.08,-1.364,anomaly,-0.9003193588907499,0.8312425047247773,1.772782166817033,0.30658045,4.2862515,ultra_steep_spectrum
339.64587,-20.8534,1.0247,4.7882,5.0751,42.587,22.48,0.5279,162.53,-0.729,double_lobe,0.010596736206525166,0.6801722823113019,0.7054446040276781,0.30637017,4.282892,unclassified
109.58949,49.57447,2.7826,11.0458,4.0985,115.088,31.823,0.2765,5.02,-0.856,double_lobe,0.44445078079391775,1.0431971754363885,0.6126249394226387,0.30636156,4.2827544,unclassified
319.55008,65.26254,0.1616,10.9321,66.2791,416.855,134.244,0.322,21.06,-1.128,anomaly,-0.7915586435614327,1.0387035956925548,1.821376602528116,0.30631298,4.2819786,giant_diffuse
157.11933,77.81696,6.1311,72.9598,11.4018,43.873,26.321,0.5999,162.82,-0.797,double_lobe,0.7875383996525996,1.8630836348185036,1.0569734187363313,0.3060712,4.2781157,unclassified
98.80819,41.51351,66.7316,827.5315,13.8885,108.675,26.643,0.2452,158.99,-0.746,double_lobe,1.8243315379009832,2.9177845341889124,1.1426553431529916,0.3060534,4.2778316,double_lobe_candidate
80.3915,-6.52537,104.8534,1025.418,10.415,113.043,27.547,0.2437,162.95,-0.719,double_lobe,2.0205825175605225,3.0109009366971855,1.0176592742837647,0.30604243,4.2776566,double_lobe_candidate
291.38994,-15.03738,79.3669,297.8293,3.9726,31.14,17.388,0.5584,164.12,-1.133,double_lobe,1.8996394174835813,2.4739674207579117,0.5990748382649611,0.3059442,4.2760873,unclassified
71.3476,15.77585,1.969,9.4652,4.6038,26.169,4.549,0.1738,148.93,-0.646,agn_jet,0.29424571613811823,0.9761297950540372,0.6631164485843764,0.3058725,4.2749414,unclassified
258.48111,70.57622,0.6355,24.6761,41.3496,324.26,160.982,0.4965,13.07,-1.65,anomaly,-0.19688444510997305,1.3922765215557393,1.616471312712435,0.30568513,4.2719483,ultra_steep_spectrum
159.6367,1.41898,2.2864,21.6282,9.1959,18.875,7.027,0.3723,146.02,-0.806,agn_jet,0.359152211446895,1.3350203769242446,0.9635942399260448,0.30539483,4.2673106,unclassified
297.36307,57.30247,8.9524,212.7302,25.9678,60.679,8.325,0.1372,91.3,-0.319,anomaly,0.9519394785595902,2.3278291483998244,1.4144351576257617,0.30530596,4.265891,jet_candidate
43.26974,52.29781,43.8326,135.6781,3.0735,117.074,24.404,0.2084,39.75,-1.006,double_lobe,1.64179723228214,2.13250975321089,0.48763321745687627,0.30521724,4.2644734,unclassified
323.80732,-38.21717,0.5133,41.0036,88.5957,441.793,182.436,0.4129,143.16,-1.319,anomaly,-0.2896287357392373,1.612821988219715,1.9474126438781312,0.3051451,4.2633214,ultra_steep_spectrum
179.50963,26.35651,2.4912,6.6606,3.031,78.093,25.908,0.3318,164.18,-0.547,double_lobe,0.3964085952240451,0.8235133530369915,0.4815859363676223,0.30493265,4.2599273,unclassified
245.60413,63.09522,0.4133,11.7674,28.2652,299.752,183.768,0.6131,135.08,-1.638,anomaly,-0.3837345947182918,1.0706805163363828,1.451252062804773,0.30469507,4.2561316,ultra_steep_spectrum
106.29466,60.9609,92.0688,2670.6504,29.5557,75.083,12.823,0.1708,17.48,-1.897,anomaly,1.9641124827107925,3.4266170406653234,1.4706412496783845,0.30468795,4.2560177,ultra_steep_spectrum
283.92379,41.74553,14.4114,147.7768,10.4956,84.115,35.04,0.4166,176.24,-0.605,double_lobe,1.1587061725378571,2.1696062579908553,1.0210072708594227,0.3042518,4.24905,unclassified
94.55733,41.46082,0.3749,22.5456,60.7546,349.035,187.779,0.538,90.9,-1.52,anomaly,-0.4260845595784493,1.3530617975588362,1.7835791658750482,0.3041768,4.2478523,ultra_steep_spectrum
183.81684,-28.77405,13.7058,51.9861,3.818,46.353,27.193,0.5866,161.11,-1.351,double_lobe,1.1369043901451643,1.7158872378603849,0.581835924057648,0.30412608,4.2470417,ultra_steep_spectrum
157.33157,-14.23933,29.1695,168.34,5.6109,27.224,1.822,0.0669,31.98,0.903,anomaly,1.464928984860436,2.2261873228398796,0.7490325285795582,0.30393183,4.2439384,inverted_spectrum
141.60046,2.42962,3.0983,7.6377,2.3492,52.597,18.49,0.3515,129.14,-0.466,agn_jet,0.4911234670179689,0.8829625957886311,0.37091999217091953,0.303787,4.241625,unclassified
146.43892,27.08061,23.2646,374.6881,17.0077,63.714,4.519,0.0709,37.39,-1.648,anomaly,1.3666955898894384,2.573669900229099,1.230645586696293,0.3036343,4.2391853,ultra_steep_spectrum
32.18897,9.86682,0.311,15.9534,49.8327,498.411,189.103,0.3794,158.03,-1.46,anomaly,-0.5072396109731625,1.2028532544076285,1.6975144184440694,0.3029757,4.2286644,ultra_steep_spectrum
99.46432,-17.33279,2.5105,19.3581,7.6787,34.83,19.394,0.5568,168.65,-1.312,double_lobe,0.39976022571036574,1.2868627290049655,0.8852877004201096,0.30296585,4.2285066,ultra_steep_spectrum
190.38206,-33.16319,35.7792,516.1292,14.7246,42.29,22.429,0.5304,166.91,-1.233,double_lobe,1.553630625793408,2.712758429967336,1.1680435058257064,0.30296245,4.228452,unclassified
158.79596,35.52242,271.5984,5038.8669,14.571,46.112,27.158,0.589,119.13,-1.56,double_lobe,2.4339272071650995,3.702332886762401,1.1634893581926986,0.30277196,4.225409,ultra_steep_spectrum
146.85827,37.33178,6.0774,50.8056,7.5544,73.372,8.069,0.11,60.65,0.048,anomaly,0.7837178215169379,1.7059115846275916,0.8781999766781047,0.3025268,4.221493,jet_candidate
309.32431,64.93484,24.7698,160.0203,7.23,26.601,15.356,0.5773,1.09,-1.468,double_lobe,1.393922499954951,2.204175080273135,0.8591382972945308,0.30182174,4.210229,ultra_steep_spectrum
44.35563,8.80456,45.422,90.9393,2.1228,57.208,7.924,0.1385,156.74,-0.763,agn_jet,1.657266252953749,1.9587516069253093,0.3269090789573479,0.30158144,4.2063904,jet_candidate
90.86069,72.98627,309.2401,4040.1667,13.7093,46.572,27.405,0.5884,5.04,-0.667,double_lobe,2.4902958050378037,3.606399284763214,1.1370152801798474,0.30144277,4.204175,unclassified
69.2859,-0.19634,3.2903,35.0742,11.3311,34.765,17.923,0.5155,24.27,-1.399,double_lobe,0.517235497465091,1.544987774082499,1.054272072329515,0.30124688,4.2010455,ultra_steep_spectrum
199.33557,-10.65845,0.7006,33.0862,55.9016,329.183,188.713,0.5733,126.87,-1.259,anomaly,-0.1545298670183264,1.5196468906473592,1.7474242383198177,0.30116895,4.1998005,giant_diffuse
53.79984,37.39708,18.385,295.4726,18.4718,24.452,3.451,0.1411,12.38,-1.898,anomaly,1.2644636342048812,2.4705172137433933,1.2665092176913524,0.30078802,4.193715,ultra_steep_spectrum
316.45156,47.08382,1.1286,5.38,4.2474,113.117,48.347,0.4274,178.23,-0.805,double_lobe,0.052540045934022526,0.7307822756663892,0.6281231627124937,0.30078697,4.1936984,unclassified
220.26733,78.59174,23.7985,222.9902,9.1981,47.508,4.98,0.1048,171.88,-0.752,agn_jet,1.376549584692968,2.348285777041682,0.9636981268309859,0.30043232,4.1880326,jet_candidate
164.2781,7.48245,37.4603,372.8735,10.7584,109.92,28.468,0.259,165.62,-0.78,double_lobe,1.5735712510910835,2.5715615192885686,1.0317476874233582,0.30037802,4.1871653,double_lobe_candidate
196.84612,59.93401,0.2499,10.4263,37.6836,443.559,146.19,0.3296,28.85,-1.116,anomaly,-0.60223374387355,1.0181302168954443,1.576152385242178,0.30032486,4.1863155,giant_diffuse
57.17374,58.48277,2.8204,22.5607,8.6488,42.209,13.795,0.3268,150.73,-0.538,agn_jet,0.45031070600500483,1.3533525705515983,0.9369558543398437,0.3001248,4.18312,unclassified
297.43243,-6.18555,5.8637,33.118,6.7663,37.917,20.297,0.5353,176.53,-0.842,double_lobe,0.768171742724914,1.5200641018087853,0.8303512493574017,0.30010784,4.182849,unclassified
332.60946,54.88955,24.0159,279.7589,11.8882,51.925,27.639,0.5323,149.94,-1.43,double_lobe,1.3804988665406588,2.4467839116772634,1.0751161027897962,0.3000342,4.181672,ultra_steep_spectrum
277.62315,44.82157,1.9012,7.0328,3.5341,36.157,14.197,0.3926,141.95,-0.713,agn_jet,0.2790278056227209,0.8471282670463618,0.5482788340314556,0.29980484,4.178008,unclassified
29.65592,50.61968,0.9472,110.0567,95.6476,128.79,74.55,0.5788,77.1,-1.699,anomaly,-0.02355831062115542,2.04161648654822,1.980674077135575,0.29978022,4.177615,ultra_steep_spectrum
206.46595,50.00079,1.134,12.8878,11.9258,96.342,47.444,0.4925,172.79,-0.618,double_lobe,0.05461305455688774,1.1101787878417684,1.0764875217945011,0.29977325,4.1775036,unclassified
178.10194,77.78593,0.1191,12.7748,90.558,448.492,155.57,0.3469,154.8,-1.553,anomaly,-0.9240882385172225,1.1063541096226954,1.9569268224290544,0.2996483,4.1755075,ultra_steep_spectrum
142.63232,68.41339,3.2776,8.9219,2.7464,31.302,8.152,0.2604,161.75,-0.781,agn_jet,0.5155559509450859,0.9504573511975082,0.4387637904176937,0.29926637,4.169406,unclassified
330.63972,38.42832,3.0027,24.3322,8.2992,11.105,2.264,0.2039,164.85,-0.824,agn_jet,0.4775119439695726,1.3861813775155039,0.9190362306495098,0.29922992,4.1688237,double_lobe_candidate
118.04841,-33.47763,2.1862,5.345,2.6415,59.837,12.478,0.2085,158.14,-0.483,agn_jet,0.3396898899664772,0.7279477095447968,0.4218506150229582,0.29902694,4.1655807,unclassified
334.69142,52.70333,0.3743,18.6575,42.1467,333.188,190.676,0.5723,100.45,-1.213,anomaly,-0.42678017288557807,1.270853450292433,1.6247635759264547,0.29889315,4.1634436,giant_diffuse
25.35842,54.48171,0.9966,42.0086,45.8196,384.334,177.35,0.4614,114.28,-1.7,anomaly,-0.001479117164961872,1.6233382082600578,1.6610512935275161,0.2988019,4.161986,ultra_steep_spectrum
262.21804,34.8573,55.1538,335.623,6.337,107.008,29.048,0.2715,27.69,-0.661,double_lobe,1.7415754399344665,2.5258517150613535,0.8018837071252396,0.29847652,4.156788,double_lobe_candidate
74.17257,37.33445,1.9741,4.6714,2.3584,14.508,1.471,0.1014,179.88,-0.851,agn_jet,0.29536914851000634,0.6694470564025429,0.37261746617895747,0.2980399,4.1498127,jet_candidate
296.56323,49.20564,7.6355,177.3641,22.2851,76.477,8.233,0.1077,41.34,-1.797,anomaly,0.882837481488184,2.2488657194997286,1.3480145872375755,0.29782793,4.146426,ultra_steep_spectrum
202.87063,-11.7547,1.8011,12.7505,7.0304,78.572,8.87,0.1129,14.85,0.964,anomaly,0.2555378262246034,1.1055272155921916,0.8469800352404163,0.2976568,4.1436925,inverted_spectrum
237.12394,63.51446,1.6555,19.4256,9.4655,25.294,13.385,0.5292,32.15,-1.342,double_lobe,0.2189291850880872,1.2883744417671539,0.9761435598218041,0.29744512,4.140311,ultra_steep_spectrum
160.2044,51.23185,0.5325,12.3427,23.723,278.499,92.097,0.3307,20.96,-0.988,anomaly,-0.27368038788922466,1.0914101732172847,1.375169608851635,0.29740664,4.139696,giant_diffuse
48.20451,-28.49366,3.5968,14.6671,4.098,46.172,25.749,0.5577,179.35,-1.074,double_lobe,0.5559162895529483,1.166344253004848,0.6125719540651762,0.29733017,4.1384745,unclassified
79.77405,41.13555,0.2346,21.9334,84.5833,363.48,170.932,0.4703,55.31,-1.73,anomaly,-0.6296719922204895,1.3411059589363048,1.9272846250510385,0.2971601,4.1357574,ultra_steep_spectrum
210.1582,74.26661,1.0568,80.0018,80.3399,257.278,153.163,0.5953,14.12,-1.223,anomaly,0.023992804606470772,1.9030997585078573,1.904931286824639,0.29657426,4.1263986,giant_diffuse
2.60373,-19.9845,66.184,786.5829,12.84,100.233,21.67,0.2162,46.51,-0.699,double_lobe,1.8207530113193184,2.8957445007867157,1.1085650237328344,0.296479,4.1248765,double_lobe_candidate
98.19264,-24.59818,54.2413,392.5294,7.5469,54.485,32.516,0.5968,164.46,-1.416,double_lobe,1.7343300897096845,2.5938721904560285,0.877768595421911,0.29647875,4.1248727,ultra_steep_spectrum
70.671,-30.84121,16.4514,494.508,29.4785,15.784,2.937,0.186,39.48,0.062,anomaly,1.2162028619457663,2.6941733218740507,1.4695053808730134,0.29644746,4.1243725,double_lobe_candidate
77.54777,65.64155,0.2355,5.7114,23.2242,264.819,153.559,0.5799,48.44,-1.889,anomaly,-0.6280090885350851,0.7567425772037183,1.3659407628564444,0.296417,4.123886,ultra_steep_spectrum
235.80523,16.39806,45.7792,321.1004,7.107,86.064,26.211,0.3046,21.65,-0.477,double_lobe,1.6606681990283176,2.5066408465745518,0.8516863154424276,0.2961838,4.1201606,unclassified
171.27471,66.20773,1.4476,16.0751,11.4985,42.212,24.741,0.5861,56.74,-1.513,double_lobe,0.16064857443616173,1.20615368326426,1.0606411895525787,0.2959907,4.117076,ultra_steep_spectrum
315.50682,-15.23436,5.7874,46.4428,7.0075,43.444,23.832,0.5486,115.19,-1.514,double_lobe,0.7624834999528527,1.6669183951296715,0.8455631064323238,0.2959234,4.1160007,ultra_steep_spectrum
190.82656,27.53141,1.8667,27.5897,18.0061,66.445,6.374,0.0959,37.4,-1.189,anomaly,0.27107452747590083,1.4407469781503373,1.2554196577449392,0.29580134,4.114051,jet_candidate
326.84403,44.86729,1.429,18.2216,13.692,46.144,24.089,0.522,8.9,-1.46,double_lobe,0.15503222879097026,1.2605865087875048,1.1364668904658395,0.29579866,4.114008,ultra_steep_spectrum
172.86933,-29.21029,0.661,35.9085,57.9446,135.796,92.069,0.678,63.32,-1.865,anomaly,-0.17979854051435976,1.5551972637913767,1.7630129692128864,0.2955888,4.1106553,ultra_steep_spectrum
75.51787,36.95971,0.2782,13.2891,49.9243,488.509,192.12,0.3933,129.43,-1.311,anomaly,-0.5556428743439724,1.123495569485319,1.6983119842434193,0.29550228,4.109273,ultra_steep_spectrum
90.10351,47.61313,199.9728,1064.3188,5.7465,117.471,32.055,0.2729,32.86,-0.694,double_lobe,2.3009709275977226,3.0270717335445894,0.759403411038759,0.2953545,4.106912,double_lobe_candidate
314.35976,-39.86981,131.6668,1713.0628,12.0369,48.224,26.33,0.546,162.08,-1.47,double_lobe,2.1194762806984557,3.233773284269385,1.0805146525161025,0.2953019,4.1060724,ultra_steep_spectrum
300.12829,27.32983,1.4745,5.0008,3.5149,31.238,9.601,0.3074,144.09,-0.741,agn_jet,0.16864477688781684,0.6990394858947468,0.5459129737182965,0.29515415,4.1037116,unclassified
186.22857,20.84635,0.525,23.2617,44.0762,277.864,197.666,0.7114,10.29,-1.386,anomaly,-0.2798406965940431,1.3666414504457622,1.6442041450504037,0.2946857,4.0962276,ultra_steep_spectrum
189.55641,5.69204,21.2536,251.1847,12.6485,70.675,31.364,0.4438,109.82,-1.756,double_lobe,1.3274325027494145,2.3999931824061695,1.102039025088996,0.2945636,4.0942774,ultra_steep_spectrum
295.06995,52.04659,0.9277,83.2391,94.049,120.264,93.561,0.778,54.85,-1.576,anomaly,-0.032592443402527205,1.9203273758746835,1.973354182164008,0.29407212,4.086426,ultra_steep_spectrum
304.30876,48.8056,0.2881,21.0913,67.0979,285.259,209.047,0.7328,47.6,-1.196,anomaly,-0.540456741719587,1.3241033490816667,1.8267089280276534,0.2937004,4.0804873,giant_diffuse
76.7422,-1.80478,4.3978,45.0681,11.2254,47.729,25.564,0.5356,39.73,-1.508,double_lobe,0.6432354749403232,1.6538692492866625,1.0502018253722554,0.2936605,4.0798497,ultra_steep_spectrum
136.13556,-31.03237,3.0028,17.0636,5.8813,19.148,2.12,0.1107,173.06,-0.791,agn_jet,0.47752640719434797,1.2320706619544486,0.7694733329510203,0.29332593,4.074505,jet_candidate
306.81969,56.53963,0.3516,0.5072,1.5741,27.178,11.651,0.4287,122.93,-0.904,resolved_galaxy,-0.45395113359826567,-0.2948207551263237,0.1970323189180014,0.29320654,4.072598,unclassified
260.87195,6.33205,9.2356,60.49,5.2796,35.671,21.245,0.5956,124.55,-1.379,double_lobe,0.9654651150685879,1.7816835845073509,0.7226010201903817,0.29318208,4.072207,ultra_steep_spectrum
156.06747,49.28512,0.71,24.4987,35.5504,264.542,171.887,0.6498,23.89,-1.738,anomaly,-0.14874165128092473,1.3891430395561353,1.550844491614743,0.29315507,4.0717754,ultra_steep_spectrum
41.97606,35.59354,10.2528,119.4118,12.4572,79.57,10.539,0.1324,177.78,0.044,anomaly,1.010842485732106,2.077047244897821,1.0954204370902636,0.29313552,4.071463,jet_candidate
295.45727,32.75351,59.2601,216.1131,3.6399,47.309,25.115,0.5309,37.76,-1.528,double_lobe,1.7727623800061914,2.3346810930529696,0.561089452318078,0.29298097,4.068994,ultra_steep_spectrum
281.96564,-26.9604,40.408,259.775,6.7966,104.01,26.109,0.251,46.51,-0.669,double_lobe,1.6064673555042932,2.4145973534942398,0.832291711160372,0.29295582,4.0685925,double_lobe_candidate
161.49185,-9.40941,1.6285,33.377,18.4402,25.078,2.331,0.093,135.11,-0.47,anomaly,0.21178776290089193,1.5234472987303758,1.265765627044365,0.29255977,4.0622654,jet_candidate
29.92409,62.25049,34.4436,110.5804,3.3185,77.516,37.926,0.4893,141.27,-1.598,double_lobe,1.5371085370448752,2.0436781565692446,0.5209418219780616,0.29221088,4.0566916,ultra_steep_spectrum
188.89393,24.06551,3.4389,43.0459,12.2108,44.859,26.327,0.5869,172.41,-1.123,double_lobe,0.5364195471277337,1.6339317924407302,1.0867441180156456,0.2919373,4.052321,unclassified
280.47394,44.83441,0.1041,10.8076,96.0514,239.987,156.213,0.6509,135.74,-1.072,anomaly,-0.9825492704894638,1.0337292626417078,1.9825036993158134,0.29159957,4.0469255,giant_diffuse
29.42031,39.99018,0.9282,91.729,92.4864,283.071,200.248,0.7074,130.69,-1.311,anomaly,-0.03235843591698883,1.9625066589949056,1.9660778750179837,0.29147366,4.0449142,ultra_steep_spectrum
331.00415,53.25692,2.3301,10.54,4.1067,34.485,6.464,0.1874,150.42,-0.53,agn_jet,0.36737455987419687,1.0228406108765278,0.6134929782119857,0.2909835,4.0370836,unclassified
20.79346,-7.23469,3.277,25.768,7.6349,22.467,2.8,0.1246,10.34,-0.109,anomaly,0.5154764413823758,1.411080711811635,0.8828033531497939,0.29082215,4.0345063,jet_candidate
