ra,dec,g,r,i,z,Y,type,g-r,r-i,i-z,z-Y,ae_error,iso_score,ensemble_score,known_variable_match,known_qso_match,known_galaxy_match,uncataloged
61.06649,-48.45347,21.2369,18.0994,14.39,11.9684,10.0659,anomaly,3.1374999999999993,3.7093999999999987,2.4215999999999998,1.9025000000000016,0.30985895,0.027738012124569056,99672.5,False,False,False,True
2.59498,-40.70179,18.2933,13.7404,9.8268,8.4954,7.034,anomaly,4.552899999999999,3.913599999999999,1.3314000000000004,1.4614000000000003,0.3582803,0.020685389540928467,99671.0,False,False,True,False
51.43392,-53.75821,16.6775,12.2407,10.1093,7.7122,7.2055,anomaly,4.436799999999998,2.131400000000001,2.397099999999999,0.5067000000000004,0.23583981,0.054355230487011186,99669.0,False,False,False,True
86.07697,-33.05462,23.5567,20.3482,16.9549,13.849,12.1287,anomaly,3.208500000000001,3.3933,3.1058999999999983,1.7203,0.2485153,0.04461113753567281,99669.0,False,False,False,True
67.69092,-31.36801,19.1452,14.3792,12.1591,10.2622,8.3237,anomaly,4.765999999999998,2.2201000000000004,1.8969000000000005,1.9384999999999994,0.3301945,0.02410121046689384,99668.0,False,False,False,True
64.97216,-44.41648,16.6728,12.2164,8.3475,6.4018,4.8683,anomaly,4.456399999999999,3.8689,1.9457000000000004,1.5335,0.22639127,0.06583013798547366,99668.0,False,False,False,True
58.16952,-51.80352,16.7588,13.1023,11.115,9.6573,8.4666,anomaly,3.656500000000001,1.9872999999999994,1.4577000000000009,1.1906999999999996,0.49674287,0.014169348288390338,99667.5,False,False,True,False
54.2968,-59.91641,18.5094,13.5498,11.3916,9.6657,8.3964,anomaly,4.9596,2.158199999999999,1.725900000000001,1.2692999999999994,0.3812811,0.01896794824776671,99667.5,False,True,False,False
7.14002,-62.81326,17.6753,12.916,9.1062,7.0725,5.7468,anomaly,4.7593,3.809800000000001,2.0336999999999996,1.3256999999999994,0.27890784,0.03369110996440838,99662.5,False,False,True,False
61.12127,-31.72335,19.6073,14.7305,12.25,9.263,7.8981,anomaly,4.876799999999999,2.4804999999999993,2.987,1.3648999999999996,0.26508072,0.036608311734826815,99661.0,False,True,True,False
64.27318,-35.79524,23.6934,19.3448,15.9051,13.1024,12.511,anomaly,4.348600000000001,3.4397,2.8026999999999997,0.5914000000000001,0.33151808,0.02247505909001446,99660.5,False,False,False,True
42.1562,-42.34193,23.6873,19.0489,15.0995,13.4184,12.5678,anomaly,4.638400000000001,3.949399999999999,1.6811000000000007,0.8506,0.63702404,0.01151056456173527,99660.0,False,False,True,False
33.11231,-35.76427,17.9418,13.9131,9.9163,8.0383,6.7201,anomaly,4.028700000000001,3.9968000000000004,1.8780000000000001,1.3181999999999992,0.36968952,0.01917097284566338,99659.0,False,True,True,False
1.36689,-32.57116,18.5764,15.5986,13.286,11.0365,9.2151,anomaly,2.9778000000000002,2.3125999999999998,2.2494999999999994,1.8214000000000006,0.41212168,0.01597641032581143,99656.5,False,False,False,True
8.78451,-31.57892,17.2506,13.2825,9.3923,7.0368,5.351,anomaly,3.968099999999998,3.8902,2.3555,1.6858000000000004,0.264053,0.03564463259707917,99654.0,False,False,False,True
30.83067,-30.07698,17.2504,12.7415,10.5279,8.2402,7.5249,anomaly,4.508899999999999,2.2135999999999996,2.287700000000001,0.7153,0.32867575,0.021888070683352967,99653.0,False,False,False,True
80.9014,-44.75926,17.7957,13.3717,11.0263,8.0408,6.2321,anomaly,4.4239999999999995,2.3453999999999997,2.9855,1.8087000000000009,0.24778806,0.040877866544090424,99652.5,False,False,False,True
41.24226,-49.92408,18.4884,14.9368,11.0835,8.4313,7.8,anomaly,3.5515999999999988,3.853299999999999,2.6522000000000006,0.6313000000000004,0.3128747,0.02442243405749367,99652.0,False,True,False,False
79.77622,-43.06982,22.7012,18.8803,15.0088,12.3983,10.7181,anomaly,3.8209000000000017,3.8714999999999975,2.6105,1.680200000000001,0.3354684,0.021150269316408288,99652.0,False,False,False,True
27.26758,-49.71771,23.8005,19.535,15.7573,14.5463,12.8263,anomaly,4.265499999999999,3.7776999999999994,1.2110000000000003,1.7200000000000006,0.37814084,0.017562545073463554,99651.0,False,False,False,True
82.52529,-60.57092,18.494,14.5722,10.7666,8.2503,6.3108,anomaly,3.9217999999999993,3.8056,2.516300000000001,1.939499999999999,0.25973734,0.03618169574986163,99649.0,False,False,False,True
88.79933,-45.88543,23.4204,18.9533,16.7985,14.2685,12.4644,anomaly,4.467100000000002,2.154799999999998,2.530000000000001,1.8041,0.3078669,0.024238302757654373,99644.0,False,True,False,False
89.60152,-46.70583,17.9541,13.8541,11.7515,10.4532,8.513,anomaly,4.1,2.1026000000000007,1.2982999999999993,1.9402000000000008,0.4556961,0.013128104958767373,99644.0,False,False,False,True
16.68925,-35.75392,18.2834,15.1597,12.9899,11.523,9.6848,anomaly,3.1236999999999995,2.1698000000000004,1.4669000000000008,1.8382000000000005,0.5246413,0.010926934346459749,99640.5,False,False,False,True
61.58629,-49.62385,16.5441,12.1271,8.2236,5.5826,4.1805,anomaly,4.417,3.903500000000001,2.640999999999999,1.4021,0.21370713,0.08761897956883591,99639.0,False,False,False,True
14.94941,-52.75898,20.7655,17.4479,15.4129,12.6452,11.0454,anomaly,3.3175999999999988,2.035,2.7676999999999996,1.5998,0.49399653,0.01143755855645534,99637.5,False,False,False,True
80.32675,-34.07461,19.2188,16.1252,12.3484,10.2199,8.4177,anomaly,3.093600000000002,3.7767999999999997,2.128499999999999,1.802200000000001,0.3744455,0.016811394814603253,99636.0,False,True,True,False
19.34691,-30.28336,20.1868,15.2572,11.4162,9.6167,8.6223,anomaly,4.929600000000002,3.8409999999999993,1.7995,0.9944000000000006,0.4524408,0.012513723477777905,99635.5,False,False,False,True
1.04179,-44.44714,17.4835,12.9426,10.5456,7.6821,5.8857,anomaly,4.540899999999999,2.3970000000000002,2.8635,1.7964000000000002,0.23964927,0.04119206805525055,99635.5,False,False,False,True
60.80273,-54.97484,17.3171,14.2172,12.1868,10.8192,9.707,anomaly,3.0999,2.0304,1.3675999999999995,1.1121999999999996,0.5784077,0.009767726153300127,99634.0,False,False,False,True
33.51493,-55.91765,22.5555,17.5905,15.195,12.7608,10.9444,anomaly,4.965,2.3954999999999984,2.4342000000000006,1.8163999999999998,0.3051789,0.023094919340702624,99633.5,True,False,True,False
32.95353,-58.65588,23.6833,19.887,16.2892,14.7241,14.2168,anomaly,3.7962999999999987,3.5977999999999994,1.565100000000001,0.5073000000000008,0.5171747,0.010441594340303006,99632.5,False,False,True,False
0.7719,-51.36069,17.6893,14.4611,12.1917,9.7586,8.9809,anomaly,3.2281999999999993,2.269399999999999,2.4331000000000014,0.7776999999999994,0.34818918,0.01852819729003896,99630.5,False,True,True,False
79.09472,-56.26608,22.5484,19.1434,15.4454,12.6297,10.7804,anomaly,3.405000000000001,3.6980000000000004,2.8156999999999996,1.8492999999999995,0.26093248,0.03248128321206378,99630.0,False,True,False,False
53.90585,-49.46334,17.9152,13.114,10.9239,9.2655,7.854,anomaly,4.801199999999998,2.190100000000001,1.6584000000000003,1.4114999999999993,0.33238995,0.019657795406276657,99629.5,False,False,False,True
65.18071,-57.11627,22.7646,18.3455,14.3936,13.094,12.4736,anomaly,4.4191,3.951900000000002,1.2995999999999999,0.6204000000000001,0.65864146,0.00901797530630355,99629.0,False,False,False,True
84.32503,-37.62683,20.6063,17.5593,15.1972,12.3589,10.4925,anomaly,3.0470000000000006,2.3621,2.8383000000000003,1.8664000000000005,0.29170287,0.025542546281518974,99628.5,False,False,True,False
46.55634,-34.73241,18.9554,14.3729,10.496,8.3363,7.5102,anomaly,4.582500000000001,3.876899999999999,2.159700000000001,0.8260999999999994,0.35544673,0.01747694787621812,99626.0,False,False,False,True
43.81486,-38.12036,22.1881,18.0829,14.2495,12.1889,10.2242,anomaly,4.1052,3.8333999999999993,2.060599999999999,1.9647000000000006,0.348123,0.018183515232540803,99626.0,False,True,False,False
63.33503,-56.51351,20.2163,16.1771,12.2651,9.5253,8.7614,anomaly,4.039200000000001,3.911999999999999,2.7398000000000007,0.7638999999999996,0.3325964,0.01938700123447812,99626.0,False,False,False,True
42.28872,-58.0371,16.3241,12.2378,8.3777,5.896,3.9933,anomaly,4.086300000000001,3.860099999999999,2.481700000000001,1.9026999999999998,0.20945665,0.09029701102112275,99623.0,False,True,False,False
31.4227,-39.15196,23.5091,19.2932,15.6496,13.4949,11.5144,anomaly,4.215900000000001,3.6435999999999993,2.1547,1.9804999999999993,0.29096797,0.025016765300540977,99623.0,True,False,False,False
13.89114,-63.82187,19.1776,14.2488,11.6985,10.5533,10.0299,anomaly,4.9288000000000025,2.5503,1.145199999999999,0.5234000000000005,0.28761184,0.02525003838346862,99622.0,False,False,False,True
17.0334,-64.49796,21.099,17.6304,13.7147,11.9239,10.1121,anomaly,3.4685999999999986,3.915700000000001,1.7908000000000008,1.8117999999999999,0.41937962,0.012549836580384333,99621.5,False,False,False,True
19.73436,-53.84808,23.3677,19.9198,16.2956,13.9971,12.0505,anomaly,3.4479000000000006,3.6241999999999983,2.2985000000000007,1.9466,0.26661816,0.028736446433280882,99620.0,False,False,True,False
27.38663,-48.22158,17.6619,13.8495,10.004,8.3672,7.7316,anomaly,3.8123999999999985,3.8455000000000013,1.6367999999999991,0.6356000000000002,0.34229603,0.018159576477770667,99619.0,False,False,False,True
18.23201,-48.99147,22.7448,17.8728,15.303,12.4727,10.5775,anomaly,4.872,2.5698000000000008,2.830300000000001,1.895199999999999,0.2436144,0.03610798725065467,99618.5,False,False,False,True
5.61931,-34.46978,23.2438,19.9735,17.608,14.7996,12.9404,anomaly,3.270299999999999,2.365500000000001,2.8084000000000007,1.8591999999999995,0.24714406,0.03425125641823934,99616.0,False,False,False,True
58.4572,-57.08975,18.1035,14.5955,12.4219,9.9296,8.1495,anomaly,3.508000000000001,2.1735999999999986,2.4923,1.780100000000001,0.3818303,0.014364567059969913,99613.5,False,False,False,True
65.93885,-43.28072,17.371,14.1303,10.2886,8.0359,6.3662,anomaly,3.2406999999999986,3.8416999999999994,2.252700000000001,1.6696999999999997,0.35357392,0.01646568254001335,99612.5,True,False,False,False
34.18248,-39.44941,16.9081,12.8509,10.8006,9.0345,7.7225,anomaly,4.057200000000002,2.0503,1.7660999999999998,1.3119999999999994,0.4162865,0.012077519785592128,99612.0,False,True,False,False
37.70992,-32.99403,21.5372,17.2989,13.3439,12.2574,11.1288,anomaly,4.238299999999999,3.955,1.0864999999999991,1.1286000000000005,0.37590733,0.0143806266359926,99611.0,False,False,True,False
22.5012,-36.54489,17.6405,14.2862,12.1916,10.857,9.0568,anomaly,3.3543000000000003,2.0946,1.3346,1.8001999999999985,0.5460313,0.008289200808865638,99610.5,False,False,False,True
11.6933,-60.058,16.7058,13.1999,10.8797,8.951,7.0461,anomaly,3.5059000000000005,2.3202,1.9286999999999992,1.9049000000000005,0.3275703,0.018804587124820138,99609.0,False,False,True,False
2.55706,-33.42964,21.4131,16.7649,12.8529,11.5587,10.5065,anomaly,4.648199999999999,3.912000000000001,1.2942,1.0521999999999991,0.40088224,0.012738678910675483,99608.5,False,False,False,True
33.72992,-41.89126,23.4279,18.4668,14.8363,12.923,11.6852,anomaly,4.961100000000002,3.6304999999999996,1.9132999999999996,1.2378,0.4085261,0.012257938344664376,99607.5,False,False,False,True
51.93445,-40.6164,19.8545,16.5679,12.8667,10.0253,8.1377,anomaly,3.2866,3.701200000000002,2.8414,1.887599999999999,0.24399467,0.033398616349932464,99605.5,False,False,False,True
2.5352,-35.78005,23.7568,20.5457,18.2914,15.8663,13.9363,anomaly,3.2110999999999983,2.2543000000000006,2.4250999999999987,1.9300000000000015,0.23351966,0.03753046815829508,99603.5,False,False,False,True
9.57284,-63.73299,22.8287,17.7306,15.172,12.6582,11.9719,anomaly,5.098100000000002,2.5585999999999984,2.5138,0.686300000000001,0.33132327,0.017752065720680554,99603.0,True,True,False,False
25.59222,-43.04664,20.265,17.2032,13.4067,11.0271,10.3662,anomaly,3.0618000000000016,3.796499999999998,2.3796,0.6609000000000016,0.436191,0.010184338265413095,99602.0,False,False,False,True
42.53535,-61.08139,17.3763,14.2068,10.4154,7.9856,7.2445,anomaly,3.169500000000001,3.7913999999999994,2.4298,0.7410999999999994,0.30913904,0.01961857461220784,99601.5,False,False,False,True
60.66193,-58.30119,18.661,14.4299,10.4843,9.2737,7.6722,anomaly,4.231100000000001,3.9456000000000007,1.2105999999999995,1.6014999999999997,0.32100123,0.018416997889563524,99599.5,False,False,False,True
11.98587,-35.08975,23.4649,19.8364,16.0635,13.0864,11.7299,anomaly,3.628499999999999,3.7729,2.977100000000002,1.3564999999999987,0.24436708,0.03221167655938184,99599.0,False,False,False,True
60.35692,-45.90886,21.3001,16.3874,14.0084,11.4951,9.6316,anomaly,4.912700000000001,2.3789999999999996,2.513299999999999,1.8635000000000002,0.29533282,0.0208659308328788,99598.5,False,False,False,True
71.22981,-57.96788,19.6015,16.2459,12.3629,10.2777,9.5405,anomaly,3.3556000000000026,3.882999999999999,2.0852000000000004,0.7371999999999996,0.43872824,0.00960190654868609,99595.5,False,False,False,True
35.84525,-64.76149,19.124,15.8251,11.8419,9.9832,8.5798,anomaly,3.298899999999998,3.9832,1.8587000000000007,1.4033999999999995,0.44621453,0.009419941288434486,99595.5,False,False,False,True
64.46946,-56.51866,18.9534,14.0371,11.4138,8.7753,6.791,anomaly,4.916299999999998,2.6233000000000004,2.6385000000000005,1.9842999999999993,0.21718068,0.04770001310838545,99595.0,True,False,False,False
34.66224,-30.03244,16.0167,11.2756,8.7478,6.9852,5.9719,anomaly,4.741099999999999,2.527800000000001,1.7626,1.0133,0.20698878,0.06466458055782776,99593.5,False,False,False,True
41.82952,-44.59396,17.209,14.1172,10.3223,8.7391,7.215,anomaly,3.091799999999999,3.7949,1.5831999999999997,1.5241000000000007,0.4084281,0.010888813341966563,99593.0,False,False,False,True
8.73766,-61.12667,17.9108,14.2979,10.4015,8.9091,7.0185,anomaly,3.612899999999998,3.8964,1.4924,1.8906,0.28466758,0.021352002152153382,99591.0,False,False,False,True
85.63497,-63.21966,17.3191,12.5588,9.9402,6.9006,5.9432,anomaly,4.760299999999999,2.618599999999999,3.039600000000001,0.9573999999999998,0.21028607,0.05496261486170129,99590.5,False,True,False,False
19.24333,-38.73207,16.8764,13.6151,9.9458,7.5871,7.0174,anomaly,3.2613000000000003,3.6693,2.3587,0.5697000000000001,0.24134482,0.032173398578862145,99589.5,False,False,False,True
63.82837,-64.67741,19.2871,15.6013,11.8501,8.8915,7.0363,anomaly,3.6857999999999986,3.7512000000000008,2.958599999999999,1.8552000000000008,0.22083478,0.04161140569021371,99588.0,True,False,False,False
3.6228,-40.32131,16.4857,12.2466,10.1215,8.1552,7.4971,anomaly,4.2391000000000005,2.1251000000000015,1.9662999999999986,0.658100000000001,0.23727924,0.03326963105232272,99586.5,False,False,False,True
80.83825,-42.67358,19.6515,15.7271,11.8058,9.3384,8.6197,anomaly,3.9243999999999986,3.9213000000000005,2.4673999999999996,0.7187000000000001,0.37195164,0.012302323172886931,99582.0,False,False,False,True
37.32288,-47.26082,17.3582,13.7105,9.8715,7.6287,5.8457,anomaly,3.6477000000000004,3.8390000000000004,2.242799999999999,1.7830000000000004,0.2763973,0.02145378400669984,99579.0,False,False,True,False
63.0225,-39.52828,18.8412,13.8497,10.6145,7.9386,6.1352,anomaly,4.9915,3.2352000000000007,2.6758999999999995,1.8034,0.2102607,0.050826911048727386,99578.0,True,False,True,False
21.02341,-48.53551,20.9063,16.994,13.1609,10.1487,8.5594,anomaly,3.912300000000002,3.8331,3.0122,1.5892999999999997,0.2591426,0.024869295305354533,99576.5,False,True,False,False
19.91056,-36.15154,17.3626,13.8862,11.5415,8.7394,8.0105,anomaly,3.4764,2.3447000000000013,2.8020999999999994,0.7288999999999994,0.28445834,0.0198773353456817,99571.5,False,True,False,False
76.14704,-44.51747,18.9081,15.4085,11.4924,10.4904,8.812,anomaly,3.499600000000001,3.9161,1.0020000000000007,1.6784,0.34180024,0.014282868180236719,99571.5,False,False,False,True
70.52497,-39.37359,22.1009,18.9686,15.1216,12.3073,11.3338,anomaly,3.1323000000000008,3.8469999999999978,2.814300000000001,0.9734999999999996,0.3236378,0.01579431520694763,99571.0,False,False,False,True
33.2414,-61.76073,19.3309,16.1667,13.8641,11.5171,9.5084,anomaly,3.164200000000001,2.302599999999998,2.3470000000000013,2.0086999999999993,0.32747158,0.015194417974114693,99569.5,False,False,False,True
89.0943,-42.61912,23.5652,18.7314,15.2864,13.07,11.4352,anomaly,4.8338,3.4450000000000003,2.2164,1.6348000000000003,0.2913792,0.019203925212472384,99567.5,True,False,False,False
74.29866,-58.79992,18.0609,14.4031,10.6778,7.7536,5.8648,anomaly,3.6578,3.7253000000000007,2.9242,1.8887999999999998,0.21119116,0.04583586498198777,99567.0,False,False,False,True
50.52196,-39.621,16.3102,11.5827,8.982,6.7817,5.7122,anomaly,4.727499999999997,2.6007000000000016,2.2002999999999995,1.0694999999999997,0.20327814,0.05600997541777797,99566.5,False,False,False,True
59.93681,-42.42617,16.8864,12.9658,10.8166,9.7679,8.3257,anomaly,3.9205999999999985,2.1492000000000004,1.0487000000000002,1.4421999999999997,0.32669097,0.014735480858108385,99564.0,False,False,False,True
6.18043,-61.20055,17.9867,13.784,11.7615,9.3559,8.0935,anomaly,4.202699999999998,2.022500000000001,2.4055999999999997,1.2623999999999995,0.45767233,0.006593497200925169,99564.0,False,False,False,True
52.6852,-63.91325,20.1345,16.4864,14.4065,11.5077,10.7792,anomaly,3.6480999999999995,2.0799000000000003,2.8987999999999996,0.7285000000000004,0.36610785,0.011085670608397824,99563.5,False,True,True,False
44.79112,-42.53047,22.9217,19.4689,15.7461,13.0402,11.3411,anomaly,3.4528,3.722800000000001,2.7058999999999997,1.6990999999999996,0.2575579,0.023121075768938293,99563.5,False,False,False,True
37.77496,-40.7138,17.4337,13.0351,11.1046,9.9667,9.2657,anomaly,4.398600000000002,1.9305000000000003,1.1379000000000001,0.7009999999999987,0.2888235,0.019093780436570618,99561.5,False,False,False,True
5.37042,-62.59019,19.0001,15.6632,13.5945,11.4302,9.7701,anomaly,3.3369,2.0686999999999998,2.164300000000001,1.6601,0.4984037,0.005395734957973297,99561.5,False,False,False,True
2.92107,-34.43513,22.1395,18.6932,14.8119,12.0944,11.082,anomaly,3.446300000000001,3.8813000000000013,2.7174999999999994,1.0123999999999995,0.29226,0.0182459111540747,99560.5,False,False,False,True
57.21401,-50.74661,23.426,19.2996,17.0472,14.3254,12.5107,anomaly,4.126399999999997,2.2524000000000015,2.7218,1.8147000000000002,0.23811466,0.028169869472052245,99558.0,False,False,False,True
7.61135,-42.17452,19.7299,15.456,13.3952,10.9803,9.2166,anomaly,4.273900000000001,2.0607999999999986,2.414900000000001,1.7637,0.39832118,0.00836477825442572,99554.5,False,False,True,False
16.01547,-49.81226,22.2463,18.069,14.1798,11.5956,10.598,anomaly,4.1773000000000025,3.889199999999999,2.584200000000001,0.9975999999999985,0.3191201,0.014607610927731218,99551.0,False,False,True,False
26.97948,-44.2302,17.0003,13.2741,10.9289,8.5058,6.6411,anomaly,3.7261999999999986,2.3452,2.4231,1.864700000000001,0.2424193,0.025295810899665594,99550.5,False,False,False,True
30.15533,-31.61221,17.1347,12.5676,10.0444,7.1787,5.8392,anomaly,4.567099999999998,2.523200000000001,2.8656999999999995,1.3395000000000001,0.21385717,0.03943632231973504,99550.0,True,False,False,False
