source_id,type,flux_soft,flux_medium,flux_hard,log_flux_soft,log_flux_medium,log_flux_hard,hr1,hr2,extent,log_extent,variability_index,pileup_fraction,ra,dec,recon_error,error_sigma,xray_class
40605,agn,1.3711532967731187e-15,1.690863110580526e-14,1.4104221286445462e-14,-14.8629,-13.7719,-13.8507,0.85,-0.0904,0.068,-1.0,3.754,0.0267,1.35178,62.97212,0.23486522,4.546459,unclassified
38831,anomaly,2.228459237803005e-15,2.3519497970622078e-14,2.2480340490976984e-13,-14.652,-13.6286,-12.6482,0.8269,0.8106,0.18,-0.7437,0.111,0.131,120.12717,16.95036,0.23468289,4.5421867,ultra_hard
33028,xrb,1.9541405801718395e-14,1.1751142223725187e-14,7.230974301822358e-15,-13.709,-13.9299,-14.1408,-0.2489,-0.2381,0.513,-0.2901,4.612,0.0068,119.78005,-27.39188,0.23411013,4.528767,unclassified
57289,anomaly,1.738003161409103e-13,1.6311656541920182e-13,3.0646945073931484e-14,-12.7599,-12.7875,-13.5136,-0.0317,-0.6837,0.126,-0.898,15.538,0.0823,173.8325,36.76774,0.233949,4.5249915,extreme_variable
18636,agn,1.4454692169479068e-14,1.917607688703451e-13,4.178855932117993e-13,-13.84,-12.7172,-12.3789,0.8598,0.3709,1.484,0.1714,3.622,0.0786,62.446,-10.42572,0.23368987,4.51892,unclassified
29246,anomaly,1.0514357356966148e-12,1.501329336968993e-13,2.2888145748476095e-13,-11.9782,-12.8235,-12.6404,-0.7501,0.2078,1.218,0.0857,6.438,0.0663,336.19401,-70.28495,0.233536,4.5153146,unclassified
12741,agn,1.2268272852006357e-15,1.3596734546510255e-15,1.9319254842241883e-15,-14.9112,-14.8666,-14.714,0.0514,0.1739,0.039,-1.0,3.758,0.0971,308.4811,-66.18108,0.2335185,4.5149045,unclassified
53800,agn,7.96414788873661e-15,1.3591180200137946e-14,2.0278077585996777e-14,-14.0989,-13.8667,-13.693,0.2611,0.1974,1.936,0.287,0.729,0.0539,101.44965,56.93083,0.23333642,4.510638,unclassified
37266,anomaly,5.804835207945252e-12,3.754500670936078e-14,2.6482667225534014e-14,-11.2362,-13.4254,-13.577,-0.9871,-0.1728,1.696,0.2293,1.038,0.124,351.22737,-76.42352,0.23325756,4.5087905,unclassified
60349,anomaly,5.9984380054845396e-12,6.454922814934587e-15,2.300370962774443e-15,-11.222,-14.1901,-14.6382,-0.9979,-0.4745,2.094,0.3209,1.299,0.1429,219.71812,-38.44053,0.2330116,4.503028,ultra_soft
28674,anomaly,5.13550789967672e-12,2.6571825153665416e-14,2.3513462838610185e-14,-11.2894,-13.5756,-13.6287,-0.9897,-0.0611,1.421,0.1527,2.671,0.139,129.31804,-51.89337,0.23290041,4.5004225,unclassified
53212,agn,8.19762625297745e-13,6.707717668129308e-13,9.462589033309453e-13,-12.0863,-12.1734,-12.024,-0.1,0.1704,1.965,0.2934,0.383,0.055,73.46207,-61.34254,0.23281261,4.4983654,unclassified
40611,agn,2.250944751659441e-15,2.361539222879266e-15,2.3566733940645923e-15,-14.6476,-14.6268,-14.6277,0.024,-0.001,0.094,-1.0,3.358,0.099,251.03028,69.27758,0.23261087,4.493638,unclassified
58592,agn,1.4775168538941346e-14,2.0300601664673393e-14,2.256804915052989e-14,-13.8305,-13.6925,-13.6465,0.1575,0.0529,0.056,-1.0,3.529,0.0959,282.65396,57.3367,0.23234081,4.4873104,unclassified
25775,anomaly,1.026184827008801e-11,5.6489819809598435e-12,1.3279657894785568e-11,-10.9888,-11.248,-10.8768,-0.2899,0.4031,7.602,0.8809,9.445,0.0868,96.20131,-20.97675,0.23225194,4.4852285,extreme_variable
77308,xrb,1.5711098332091172e-14,5.268398890917492e-15,7.075691820242756e-15,-13.8038,-14.2783,-14.1502,-0.4978,0.1464,0.446,-0.3506,5.103,0.1127,236.06404,10.02936,0.23223351,4.4847965,unclassified
61412,xrb,3.624372807347495e-15,1.1665253697527732e-14,2.406221662654687e-14,-14.4408,-13.9331,-13.6187,0.5259,0.347,0.634,-0.1978,4.96,0.0457,332.85106,-0.16433,0.23198897,4.479067,unclassified
42446,anomaly,8.4645247880012e-12,1.7125446338428965e-13,8.905249748779042e-15,-11.0724,-12.7664,-14.0504,-0.9603,-0.9011,0.539,-0.2686,3.021,0.0281,221.775,-46.11162,0.23182301,4.4751782,ultra_soft
13809,anomaly,5.742840366543172e-12,8.305028293560212e-15,4.066295944903755e-16,-11.2409,-14.0807,-15.3908,-0.9971,-0.9066,0.189,-0.723,3.485,0.1214,111.40767,26.92545,0.23180212,4.4746885,ultra_soft
79326,anomaly,2.589630365279437e-13,5.510816896614582e-16,1.0183376098339612e-16,-12.5868,-15.2588,-15.9921,-0.9958,-0.6881,0.042,-1.0,1.126,0.0316,106.32007,-43.89294,0.23176311,4.473775,ultra_soft
39113,anomaly,2.2037115066785503e-13,1.6050395967472904e-13,5.207832167248148e-14,-12.6568,-12.7945,-13.2833,-0.1572,-0.51,0.099,-1.0,14.568,0.0253,0.41117,23.18874,0.23161101,4.470211,extreme_variable
38209,anomaly,1.1923591150851035e-12,2.98191313171557e-13,2.586637425976104e-13,-11.9236,-12.5255,-12.5873,-0.5999,-0.071,0.075,-1.0,11.792,0.022,173.05934,35.12167,0.23141588,4.465639,extreme_variable
29914,anomaly,1.3267606599592516e-11,5.644259728287464e-12,8.058656040736103e-12,-10.8772,-11.2484,-11.0937,-0.4031,0.1762,7.454,0.8724,5.021,0.0536,225.29834,-34.69971,0.23137243,4.464621,super_luminous
38198,anomaly,1.4770304098048516e-16,1.9110421498157385e-14,3.9072353004635204e-13,-15.8306,-13.7187,-12.4081,0.9847,0.9067,0.044,-1.0,1.156,0.0127,183.72045,56.76163,0.23130654,4.463077,ultra_hard
36909,xrb,1.3437351331206962e-13,2.5156944308131867e-13,4.529932982116633e-13,-12.8717,-12.5993,-12.3439,0.3037,0.2859,0.064,-1.0,2.813,0.1267,139.91623,83.34213,0.23128524,4.462578,unclassified
72320,agn,1.4380387873272462e-14,1.0154968689245213e-13,1.2599129038057463e-13,-13.8422,-12.9933,-12.8997,0.7519,0.1074,1.817,0.2594,3.052,0.0745,335.33139,-27.69921,0.23117468,4.459987,unclassified
33758,anomaly,1.050018699113818e-15,1.0958308146882623e-12,9.340062421393282e-12,-14.9788,-11.9603,-11.0297,0.9981,0.79,1.595,0.2026,1.644,0.1239,282.37154,35.9074,0.23116107,4.4596686,ultra_hard
10741,agn,2.9207287592668956e-15,1.04530263362077e-12,1.4761767802603816e-12,-14.5345,-11.9808,-11.8309,0.9944,0.1709,1.493,0.1739,0.426,0.0985,67.83229,-38.86113,0.23109648,4.458155,unclassified
74457,agn,1.3532225194523889e-14,6.9981965397205885e-15,1.4429539647047023e-14,-13.8686,-14.155,-13.8407,-0.3183,0.3468,0.118,-0.9287,3.885,0.0909,12.00886,-79.25359,0.23096283,4.455024,unclassified
7870,agn,3.3729470982685303e-13,1.6357047077111068e-13,3.76739174889129e-13,-12.472,-12.7863,-12.424,-0.3468,0.3945,0.03,-1.0,3.964,0.0028,171.63779,-14.84175,0.23079915,4.4511886,unclassified
52764,anomaly,1.2511775147253968e-13,2.8928573592400322e-15,1.2536559947248979e-17,-12.9027,-14.5387,-16.9018,-0.9548,-0.9914,0.11,-0.9594,2.095,0.0402,268.26822,48.97723,0.2306519,4.447738,ultra_soft
45224,anomaly,4.721687624912e-15,9.244225974780288e-13,7.860424720356219e-12,-14.3259,-12.0341,-11.1046,0.9898,0.7895,0.2,-0.6997,1.463,0.1018,330.89403,48.35702,0.23064093,4.447481,ultra_hard
102,xrb,1.0643665375737752e-14,6.626703343802106e-15,1.7601431446934986e-15,-13.9729,-14.1787,-14.7545,-0.2326,-0.5803,0.397,-0.4016,3.896,0.0704,240.98054,-63.76382,0.23062924,4.4472075,unclassified
78183,xrb,1.494694553618086e-13,4.0951274487293515e-13,5.498209342800106e-13,-12.8254,-12.3877,-12.2598,0.4652,0.1463,0.051,-1.0,2.205,0.1453,319.52803,39.25025,0.23062663,4.4471464,unclassified
8399,xrb,4.861960338757662e-13,5.38070543711893e-13,1.6746427800145714e-12,-12.3132,-12.2692,-11.7761,0.0506,0.5137,0.041,-1.0,8.36,0.2099,103.85833,19.68222,0.23061067,4.446772,extreme_variable
33026,anomaly,5.6262053708709215e-12,6.628029308901566e-14,4.641334007006136e-14,-11.2498,-13.1786,-13.3334,-0.9767,-0.1763,1.087,0.0364,3.184,0.0034,44.50633,24.02303,0.23056169,4.445625,unclassified
60719,anomaly,2.8759352400265992e-15,5.589728801857208e-13,8.736992324452272e-12,-14.5412,-12.2526,-11.0586,0.9898,0.8797,1.61,0.2068,0.271,0.1429,3.55707,-0.85804,0.23048015,4.443714,ultra_hard
79411,anomaly,9.825874222697556e-12,2.6444654174372977e-14,1.890599105793061e-14,-11.0076,-13.5777,-13.7234,-0.9946,-0.1662,1.479,0.17,2.627,0.0129,150.25917,-7.22705,0.23044667,4.4429297,unclassified
38383,agn,1.8298928215636278e-15,4.1407682305528205e-13,7.628908426402347e-13,-14.7376,-12.3829,-12.1175,0.9912,0.2964,0.111,-0.956,0.648,0.0014,269.58379,-23.05541,0.2304224,4.4423614,unclassified
8975,xrb,5.237209207775287e-13,7.458915695215323e-13,2.0870430479580793e-12,-12.2809,-12.1273,-11.6805,0.175,0.4734,0.038,-1.0,2.073,0.1131,253.27852,67.84634,0.23030238,4.439549,unclassified
54769,agn,7.13624135837205e-14,2.741935436902112e-13,4.2176047053615707e-13,-13.1465,-12.5619,-12.3749,0.587,0.212,1.799,0.255,0.564,0.07,30.82409,11.36626,0.23016633,4.4363613,unclassified
69933,anomaly,7.157586538975463e-12,3.1647378681380066e-14,1.9809322086390684e-14,-11.1452,-13.4997,-13.7031,-0.9912,-0.2301,1.885,0.2753,2.664,0.0122,109.87828,32.64183,0.23006386,4.43396,unclassified
59674,anomaly,1.530878398871198e-15,1.1578046250818695e-12,9.57899613357304e-12,-14.8151,-11.9364,-11.0187,0.9974,0.7843,0.531,-0.2753,2.904,0.1522,104.14444,-68.05182,0.23003538,4.433293,ultra_hard
45422,xrb,3.6153591700915095e-13,5.967029790895875e-13,1.4796538479209604e-12,-12.4418,-12.2242,-11.8298,0.2454,0.4252,0.018,-1.0,2.47,0.1459,352.17454,-59.97246,0.2300085,4.432663,unclassified
41828,anomaly,8.79199416701841e-12,2.1295478762364807e-14,8.755940014591846e-14,-11.0559,-13.6717,-13.0577,-0.9952,0.6087,0.685,-0.1644,2.158,0.0404,254.47367,-55.08638,0.22997423,4.43186,unclassified
54717,agn,2.7824296566918757e-15,1.835652848571744e-15,3.77217894036378e-15,-14.5556,-14.7362,-14.4234,-0.205,0.3453,0.1,-1.0,3.454,0.0942,24.80686,-73.24599,0.22979546,4.4276714,unclassified
24928,xrb,6.723313920535783e-13,2.772422388137892e-13,2.1466491856998492e-13,-12.1724,-12.5571,-12.6682,-0.4161,-0.1272,0.012,-1.0,3.115,0.0914,290.57042,-70.11811,0.22942626,4.419021,unclassified
15161,anomaly,9.666990479284961e-12,1.4777308047932697e-13,1.7121666518277216e-14,-11.0147,-12.8304,-13.7665,-0.9699,-0.7923,0.815,-0.0886,3.278,0.1262,18.26966,-85.3594,0.22940186,4.418449,ultra_soft
57715,agn,2.4903079351571956e-19,1.103642028094055e-15,1.790630884827198e-15,-18.6037,-14.9572,-14.747,0.9995,0.2374,0.061,-1.0,0.818,0.0043,89.8947,-79.414,0.22917536,4.413142,unclassified
18638,agn,6.365637434835239e-15,6.950433180943142e-14,2.3944242825974716e-13,-14.1962,-13.158,-12.6208,0.8322,0.5501,1.674,0.2238,3.521,0.078,191.32399,-59.0426,0.22917435,4.4131184,ultra_hard
43493,anomaly,9.338474788214161e-14,4.107938728220234e-13,7.33652872768678e-14,-13.0297,-12.3864,-13.1345,0.6296,-0.6969,17.907,1.253,10.131,0.0464,339.46083,64.22895,0.22907788,4.410858,extended_transient
23643,agn,3.4974736598047546e-13,5.245299082827083e-13,9.14304690707077e-13,-12.4562,-12.2802,-12.0389,0.1999,0.2709,1.697,0.2297,3.942,0.0704,198.97271,-63.65489,0.22904186,4.410014,unclassified
7264,anomaly,3.587303621186841e-12,4.2788577647570065e-12,1.8759503128860544e-11,-11.4452,-11.3687,-10.7268,0.0879,0.6285,6.214,0.7934,10.275,0.0469,70.05277,-22.3626,0.22898132,4.4085956,extreme_variable
69809,agn,5.570042239971064e-17,1.4215495524381916e-15,2.052686253656184e-15,-16.2541,-14.8472,-14.6877,0.9246,0.1817,0.029,-1.0,0.625,0.0012,180.20586,-10.81649,0.22883253,4.4051094,unclassified
30357,anomaly,5.676909394827054e-15,5.880459186578986e-13,7.493710602283049e-12,-14.2459,-12.2306,-11.1253,0.9809,0.8545,1.832,0.263,2.406,0.0906,59.21075,50.32987,0.22876874,4.4036145,ultra_hard
66899,anomaly,9.373526522393875e-12,5.586944653144937e-12,1.616580908996511e-11,-11.0281,-11.2528,-10.7914,-0.2531,0.4863,9.971,0.9987,5.907,0.0717,341.67526,-21.08181,0.2287275,4.4026484,super_luminous
67342,xrb,2.532388513453238e-13,3.9611120316995206e-12,4.575566097531101e-12,-12.5965,-11.4022,-11.3396,0.8798,0.072,0.045,-1.0,3.25,0.1228,270.04958,-88.78196,0.22869405,4.4018645,unclassified
48067,xrb,5.5658063259249744e-15,1.1194543264913925e-14,3.272451889790376e-14,-14.2545,-13.951,-13.4851,0.3358,0.4902,0.636,-0.1964,4.737,0.0572,112.94009,-25.53797,0.22858475,4.399304,unclassified
24376,anomaly,4.382257378754995e-12,5.427052559362647e-14,2.7544875979958412e-14,-11.3583,-13.2654,-13.56,-0.9755,-0.3267,0.41,-0.3874,2.329,0.0131,185.55525,-3.5831,0.22851387,4.397643,ultra_soft
26409,anomaly,4.631234512114336e-15,5.924018489238542e-13,3.5260495785572123e-12,-14.3343,-12.2274,-11.4527,0.9845,0.7123,0.192,-0.7174,0.695,0.1229,196.54742,-33.78262,0.22850513,4.397438,ultra_hard
3907,agn,9.398146003549055e-14,1.2511955192707641e-12,1.2154438319411352e-12,-13.027,-11.9027,-11.9153,0.8603,-0.0145,0.037,-1.0,0.187,0.0959,213.95326,12.90019,0.22841495,4.395325,unclassified
59769,anomaly,2.7994815178194245e-13,2.321050724742606e-13,3.691509712745433e-15,-12.5529,-12.6343,-14.4328,-0.0934,-0.9687,0.19,-0.7209,19.192,0.1175,223.07408,-43.22054,0.22830556,4.392762,extreme_variable
79675,anomaly,1.486765426057335e-16,2.4153133975823346e-15,1.0133232584335882e-13,-15.8278,-14.617,-12.9943,0.884,0.9534,0.176,-0.7546,2.95,0.1423,84.05878,20.84275,0.22822149,4.3907924,ultra_hard
1997,anomaly,5.3115825897138515e-15,1.3125704024455908e-14,8.071430212962917e-13,-14.2748,-13.8819,-12.093,0.4238,0.968,1.556,0.1919,2.559,0.0603,311.30505,-85.37691,0.22805008,4.386776,ultra_hard
31253,agn,9.259268775488882e-15,1.918316861276045e-14,2.8261040780058473e-14,-14.0334,-13.7171,-13.5488,0.3489,0.1913,0.029,-1.0,3.976,0.0493,202.01067,-31.26845,0.22798422,4.385233,unclassified
72231,xrb,4.8191455187025034e-14,1.84698095892477e-14,2.1077631074815967e-14,-13.317,-13.7335,-13.6762,-0.4459,0.0659,0.414,-0.3835,5.359,0.0248,186.75049,81.59556,0.22787043,4.382567,unclassified
38177,xrb,3.901277410768805e-15,8.373028045002756e-15,1.3146969600551154e-14,-14.4088,-14.0771,-13.8812,0.3643,0.2218,0.861,-0.0648,4.479,0.1229,128.98323,-57.85484,0.22786367,4.382408,unclassified
78039,agn,2.9270142599692188e-18,6.009229295108422e-15,9.338112507378986e-15,-17.5336,-14.2212,-14.0297,0.999,0.2169,0.035,-1.0,3.529,0.0117,132.06363,-3.47402,0.22769041,4.378349,unclassified
30076,anomaly,1.90023431168761e-15,9.334944166648704e-15,6.75502324555594e-13,-14.7212,-14.0299,-12.1704,0.6617,0.9727,1.107,0.0442,2.636,0.0649,37.29805,15.9156,0.22759336,4.376075,ultra_hard
70352,anomaly,3.846955368087853e-16,1.5605925897381803e-13,9.755620665872787e-13,-15.4149,-12.8067,-12.0107,0.9951,0.7242,1.716,0.2345,1.588,0.1001,24.99908,-73.22397,0.22749352,4.3737354,ultra_hard
48082,anomaly,1.495491102783481e-15,1.7403036648227144e-15,1.2088730090009242e-13,-14.8252,-14.7594,-12.9176,0.0757,0.9716,0.346,-0.4606,1.385,0.0146,193.36651,-43.3567,0.22741994,4.3720117,unclassified
61168,anomaly,1.8058056898963719e-13,6.303510266046662e-14,3.09229858013663e-14,-12.7433,-13.2004,-13.5097,-0.4825,-0.3418,0.118,-0.9276,18.459,0.0889,163.08206,85.22902,0.22724661,4.3679504,extreme_variable
55017,anomaly,1.1296249533724906e-13,1.3076876008182194e-13,3.382378485053377e-14,-12.9471,-12.8835,-13.4708,0.0731,-0.589,26.509,1.4234,5.811,0.0649,309.62914,-14.93094,0.22715466,4.3657956,extended_transient
2246,xrb,6.622063712544753e-16,8.38346063653876e-15,1.6856511380502e-14,-15.179,-14.0766,-13.7732,0.8536,0.3357,0.564,-0.2487,4.907,0.0607,301.25099,-40.72634,0.22712958,4.365208,unclassified
21320,agn,4.593430698992571e-13,5.10486829237327e-13,8.25235666988929e-13,-12.3379,-12.292,-12.0834,0.0527,0.2356,1.782,0.251,3.39,0.0679,227.83515,-86.54782,0.22702113,4.362667,unclassified
25983,xrb,1.063733876226205e-14,3.5515438003439428e-15,4.728050632715522e-15,-13.9732,-14.4496,-14.3253,-0.4994,0.1421,0.826,-0.0828,6.211,0.1895,6.03358,-66.81453,0.22690217,4.35988,unclassified
15094,anomaly,3.4012301397373525e-15,1.1907236733824262e-12,6.978020253144969e-12,-14.4684,-11.9242,-11.1563,0.9943,0.7085,1.697,0.2296,1.572,0.1703,223.73714,89.60971,0.2267537,4.356401,ultra_hard
53268,anomaly,5.493627572530048e-12,5.0311010518344557e-14,7.258519860189259e-16,-11.2601,-13.2983,-15.1392,-0.9819,-0.9716,0.196,-0.7081,3.192,0.127,36.47392,85.1318,0.22663781,4.353686,ultra_soft
14434,xrb,2.2333103160435733e-14,1.9663239110126578e-14,7.14774688901931e-16,-13.6511,-13.7063,-15.1458,-0.0636,-0.9298,0.132,-0.8788,3.852,0.1256,229.56058,60.72747,0.22620113,4.343454,unclassified
12101,anomaly,1.637266235910284e-13,6.970285746521842e-16,5.438546680871869e-16,-12.7859,-15.1567,-15.2645,-0.9915,-0.1234,2.794,0.4463,4.786,0.0355,324.38918,-51.65559,0.22619471,4.3433037,unclassified
78471,agn,2.3516876354778976e-15,1.4774545286120189e-13,1.956720497238193e-13,-14.6286,-12.8305,-12.7085,0.9687,0.1396,1.907,0.2803,2.758,0.0862,111.4228,33.03552,0.22612303,4.3416243,unclassified
30080,xrb,8.72083652722771e-16,6.976821067967751e-15,1.1993124739322902e-14,-15.0594,-14.1563,-13.9211,0.7778,0.2644,0.791,-0.1016,5.116,0.0756,83.41518,-33.53683,0.22603641,4.3395944,unclassified
16954,anomaly,9.374604774335915e-12,3.954878116681282e-14,3.691297654979953e-15,-11.028,-13.4029,-14.4328,-0.9916,-0.8293,2.916,0.4649,4.073,0.0126,44.87078,87.90493,0.22603202,4.3394914,ultra_soft
6572,anomaly,2.8150926012174363e-12,2.4254352371392865e-12,8.917526639031274e-12,-11.5505,-11.6152,-11.0498,-0.0744,0.5723,5.352,0.7285,10.033,0.0287,128.37437,27.76207,0.2258408,4.3350115,extreme_variable
36634,agn,2.468771301482792e-13,3.4351177577284784e-13,3.3949027113220146e-13,-12.6075,-12.4641,-12.4692,0.1637,-0.0059,1.943,0.2885,1.557,0.063,156.81383,-74.65923,0.22575732,4.333055,unclassified
44689,agn,1.1428054101276026e-15,1.2226181855391054e-15,1.3895061317446261e-15,-14.942,-14.9127,-14.8571,0.0337,0.0639,0.083,-1.0,0.034,0.0789,334.4918,-89.94351,0.22574903,4.332861,unclassified
4016,anomaly,5.380792272448137e-12,5.08185104583179e-14,2.1546499606598095e-14,-11.2692,-13.294,-13.6666,-0.9813,-0.4045,2.221,0.3466,3.879,0.1305,336.09763,66.92355,0.22540976,4.3249116,ultra_soft
60240,anomaly,1.6089152248093176e-16,3.952522101812055e-15,2.295851113764205e-13,-15.7935,-14.4031,-12.6391,0.9218,0.9662,1.781,0.2505,0.381,0.0854,264.24017,-72.59756,0.22532058,4.322822,ultra_hard
57759,anomaly,1.1253565712579995e-12,2.3050523698894836e-13,3.730469114020603e-14,-11.9487,-12.6373,-13.4282,-0.66,-0.7214,0.064,-1.0,10.663,0.1178,88.53402,-59.02065,0.22522534,4.3205905,ultra_soft
44947,anomaly,1.9756303293608795e-12,2.746804762986669e-15,7.77381146801217e-15,-11.7043,-14.5612,-14.1094,-0.9972,0.4778,1.757,0.2447,4.714,0.0663,61.93056,-86.86624,0.22500755,4.3154874,unclassified
26100,anomaly,3.272567751431714e-13,4.026285151325514e-14,8.188003810509857e-14,-12.4851,-13.3951,-13.0868,-0.7809,0.3407,1.08,0.0336,10.199,0.0657,62.64996,53.97813,0.22493157,4.3137074,extreme_variable
57366,anomaly,1.1378791194067345e-11,6.5616046355705605e-12,1.116987605508839e-11,-10.9439,-11.183,-10.952,-0.2685,0.2599,8.266,0.9173,7.384,0.0901,90.93253,-75.97551,0.22482124,4.3111224,super_luminous
31984,anomaly,9.34499432299483e-12,2.545865938494991e-13,2.365516798154788e-16,-11.0294,-12.5942,-15.6261,-0.947,-0.9981,0.832,-0.0799,4.999,0.0177,312.50209,-78.4585,0.22479288,4.3104577,ultra_soft
76938,xrb,3.3233379448444145e-13,1.1641122792117424e-12,2.1562563210396117e-12,-12.4784,-11.934,-11.6663,0.5558,0.2988,0.001,-1.0,2.031,0.1464,79.31988,48.67464,0.2246787,4.307782,unclassified
41159,xrb,2.7562744024047578e-15,7.13565678521555e-15,1.4055424794690863e-14,-14.5597,-14.1466,-13.8522,0.4427,0.3265,0.233,-0.6323,4.465,0.0883,150.37753,-74.43057,0.22440474,4.3013635,unclassified
20936,agn,2.5721431985176427e-14,3.331899732874067e-14,4.441023875479326e-14,-13.5897,-13.4773,-13.3525,0.1287,0.1427,1.883,0.2749,0.835,0.0534,15.71483,-60.18168,0.2243275,4.299554,unclassified
6978,xrb,1.1639588369055579e-14,5.243754235387913e-15,4.417124850635137e-15,-13.9341,-14.2804,-14.3549,-0.3788,-0.0856,0.033,-1.0,9.655,0.1164,290.93856,89.7192,0.22425121,4.297766,extreme_variable
20422,anomaly,6.575038410546504e-12,6.845361710644292e-14,1.5738205058181255e-14,-11.1821,-13.1646,-13.803,-0.9794,-0.6261,2.373,0.3752,2.27,0.0168,152.84493,-85.82345,0.22390565,4.2896695,ultra_soft
36472,xrb,2.4990983245713233e-15,1.0166753863933633e-14,3.1035395187020255e-14,-14.6022,-13.9928,-13.5081,0.6054,0.5065,0.828,-0.082,4.793,0.0661,328.67027,-42.84311,0.22388826,4.289262,ultra_hard
62113,anomaly,7.126535886225185e-12,1.0454263110997353e-12,1.2532808083436445e-13,-11.1471,-11.9807,-12.902,-0.7441,-0.7859,0.075,-1.0,6.734,0.1106,302.14754,1.41024,0.22374463,4.285897,ultra_soft
10089,agn,2.01531369322672e-15,7.096231839565975e-13,1.1767700977111812e-12,-14.6957,-12.149,-11.9293,0.9943,0.2476,0.052,-1.0,3.905,0.0065,331.27997,-62.77856,0.22364263,4.283507,unclassified
18946,anomaly,2.2672092658286573e-13,1.73739020363631e-13,2.512893940804226e-13,-12.6445,-12.7601,-12.5998,-0.1323,0.1825,5.718,0.7573,9.939,0.0996,303.13957,66.38657,0.22353932,4.281086,extreme_variable
918,agn,2.3907899047782788e-17,1.1674892675633338e-15,3.079459268219064e-15,-16.6215,-14.9327,-14.5115,0.9599,0.4502,0.032,-1.0,2.367,0.0013,112.826,-63.10226,0.22352338,4.2807126,heavily_absorbed
9835,agn,8.492565832786434e-17,2.8642349293340593e-15,4.727525747039641e-15,-16.071,-14.543,-14.3254,0.9424,0.2454,0.096,-1.0,3.749,0.007,283.54329,59.81661,0.2235201,4.280636,unclassified
38855,anomaly,3.3277618357301697e-12,1.8928838915535866e-12,6.221357677949453e-14,-11.4778,-11.7229,-13.2061,-0.2748,-0.9364,0.095,-1.0,11.209,0.0916,342.14916,66.12168,0.22346771,4.279408,extreme_variable
58114,anomaly,3.0840430165095924e-13,4.072356454674524e-14,5.723679199466903e-14,-12.5109,-13.3902,-13.2423,-0.7667,0.1686,0.958,-0.0185,7.128,0.0412,217.40582,-21.5353,0.22333756,4.2763586,unclassified
19468,anomaly,1.665186736543501e-17,2.5166050477179096e-15,1.1317381230122611e-13,-16.7785,-14.5992,-12.9463,0.9868,0.9565,0.288,-0.5402,0.987,0.0162,308.3749,76.13646,0.22333322,4.276257,ultra_hard
63307,agn,9.655048321634635e-15,9.27418091308794e-15,1.5439973110904308e-14,-14.0152,-14.0327,-13.8114,-0.0201,0.2495,0.037,-1.0,0.133,0.0998,321.38951,21.56162,0.22323139,4.273871,unclassified
62322,anomaly,1.1957580924766365e-13,1.12265799805836e-13,4.341224775925645e-15,-12.9224,-12.9498,-14.3624,-0.0315,-0.9255,1.574,0.197,7.564,0.0074,330.8427,22.734,0.2232207,4.2736206,unclassified
52651,anomaly,4.7149172650434466e-12,1.860342248969073e-14,1.278331042021765e-16,-11.3265,-13.7304,-15.8934,-0.9921,-0.9864,0.505,-0.2963,1.73,0.0009,110.14794,-69.68288,0.22319391,4.272993,ultra_soft
24949,xrb,3.1310515116851512e-15,5.521770781852901e-15,1.3121385302578471e-14,-14.5043,-14.2579,-13.882,0.2763,0.4076,0.315,-0.5016,4.247,0.1757,327.46686,-80.0757,0.22294004,4.2670445,unclassified
46539,anomaly,2.5742041935715634e-14,2.0801192845339497e-14,1.2814226749581096e-12,-13.5894,-13.6819,-11.8923,-0.1062,0.9681,0.122,-0.9135,1.435,0.0609,266.92319,-57.69543,0.22268316,4.261026,unclassified
34676,xrb,1.537898723777936e-15,1.4732081690621263e-14,1.5384596746857365e-14,-14.8131,-13.8317,-13.8129,0.811,0.0217,0.051,-1.0,2.539,0.2047,205.58222,-56.22219,0.2224182,4.2548175,unclassified
16812,agn,7.880628725704095e-15,3.2442109345866437e-13,4.3146149690285223e-13,-14.1034,-12.4889,-12.3651,0.9526,0.1416,1.683,0.2261,2.953,0.0868,220.73667,25.8002,0.22240978,4.2546206,unclassified
58582,anomaly,2.366021301532938e-12,1.710694910157765e-14,1.5796679785765397e-14,-11.626,-13.7668,-13.8014,-0.9856,-0.0398,1.137,0.0558,4.522,0.0472,144.39482,-75.73933,0.2223306,4.252765,unclassified
58026,anomaly,7.562431447896303e-12,2.8322611010513305e-12,5.682583397957048e-12,-11.1213,-11.5479,-11.2455,-0.4551,0.3347,7.54,0.8774,6.579,0.0923,317.98544,12.04813,0.22226556,4.251241,unclassified
36295,anomaly,3.5479202898391777e-13,4.859768426602563e-14,4.4832261618570915e-14,-12.45,-13.3134,-13.3484,-0.7591,-0.0403,0.006,-1.0,11.257,0.0584,135.34291,63.4157,0.22202122,4.2455163,extreme_variable
11585,xrb,1.7544574338586983e-15,1.6523325853951393e-14,3.1061413165505366e-14,-14.7559,-13.7819,-13.5078,0.808,0.3055,0.415,-0.3817,4.28,0.0155,243.70191,39.20728,0.22178598,4.240004,unclassified
76266,anomaly,1.0593857042281119e-15,5.488784952304638e-15,2.6024090474997655e-13,-14.9749,-14.2605,-12.5846,0.6764,0.9587,0.327,-0.4858,0.27,0.0144,15.56308,29.50821,0.22173133,4.2387238,ultra_hard
